제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-05742,A,AST-108,2027-01-18 2:08:00,2027-01-18 4:01:00,G
Prod-05743,A,AST-105,2027-01-18 5:12:00,2027-01-18 7:08:00,B
Prod-05744,A,AST-104,2027-01-18 7:08:00,2027-01-18 9:07:00,G
Prod-05745,A,AST-103,2027-01-18 10:43:00,2027-01-18 12:27:00,G
Prod-05746,A,AST-109,2027-01-18 13:01:00,2027-01-18 14:44:00,G
Prod-05747,A,AST-110,2027-01-18 15:29:00,2027-01-18 16:57:00,G
Prod-05748,A,AST-106,2027-01-18 18:31:00,2027-01-18 20:08:00,G
Prod-05749,A,AST-115,2027-01-18 20:57:00,2027-01-18 22:07:00,G
Prod-05750,A,AST-106,2027-01-18 22:53:00,2027-01-19 1:46:00,G
Prod-05751,A,AST-115,2027-01-19 3:21:00,2027-01-19 6:13:00,G
Prod-05752,A,AST-111,2027-01-19 8:00:00,2027-01-19 9:43:00,G
Prod-05753,A,AST-108,2027-01-19 11:07:00,2027-01-19 13:24:00,B
Prod-05754,A,AST-111,2027-01-19 13:24:00,2027-01-19 16:03:00,G
Prod-05755,A,AST-106,2027-01-19 17:55:00,2027-01-19 20:49:00,G
Prod-05756,A,AST-118,2027-01-19 21:46:00,2027-01-20 0:33:00,G
Prod-05757,A,AST-102,2027-01-20 2:21:00,2027-01-20 3:27:00,G
Prod-05758,A,AST-103,2027-01-20 3:59:00,2027-01-20 6:51:00,G
Prod-05759,A,AST-105,2027-01-20 7:49:00,2027-01-20 10:19:00,G
Prod-05760,A,AST-109,2027-01-20 11:37:00,2027-01-20 14:10:00,G
Prod-05761,A,AST-117,2027-01-20 15:03:00,2027-01-20 16:49:00,G
Prod-05762,A,AST-104,2027-01-20 17:58:00,2027-01-20 19:06:00,G
Prod-05763,A,AST-118,2027-01-20 20:32:00,2027-01-20 23:10:00,G
Prod-05764,A,AST-107,2027-01-20 23:40:00,2027-01-21 1:07:00,G
Prod-05765,A,AST-110,2027-01-21 2:35:00,2027-01-21 4:00:00,G
Prod-05766,A,AST-105,2027-01-21 5:43:00,2027-01-21 7:58:00,G
Prod-05767,A,AST-112,2027-01-21 9:50:00,2027-01-21 12:40:00,G
Prod-05768,A,AST-111,2027-01-21 13:49:00,2027-01-21 16:41:00,G
Prod-05769,A,AST-105,2027-01-21 17:31:00,2027-01-21 19:39:00,G
Prod-05770,A,AST-118,2027-01-21 21:35:00,2027-01-21 22:58:00,G
Prod-05771,A,AST-105,2027-01-22 0:12:00,2027-01-22 1:43:00,G
Prod-05772,A,AST-116,2027-01-22 2:12:00,2027-01-22 3:23:00,G
Prod-05773,A,AST-101,2027-01-22 5:12:00,2027-01-22 7:52:00,G
Prod-05774,A,AST-109,2027-01-22 8:51:00,2027-01-22 11:15:00,G
Prod-05775,A,AST-112,2027-01-22 11:56:00,2027-01-22 13:54:00,G
Prod-05776,A,AST-117,2027-01-22 15:01:00,2027-01-22 17:11:00,G
Prod-05777,A,AST-115,2027-01-22 18:00:00,2027-01-22 20:37:00,G
Prod-05778,A,AST-108,2027-01-22 22:24:00,2027-01-23 0:58:00,G
Prod-05779,A,AST-109,2027-01-23 2:12:00,2027-01-23 4:17:00,G
Prod-05780,A,AST-109,2027-01-23 6:04:00,2027-01-23 7:17:00,B
Prod-05781,A,AST-101,2027-01-23 7:17:00,2027-01-23 9:44:00,G
Prod-05782,A,AST-111,2027-01-23 11:38:00,2027-01-23 12:50:00,G
Prod-05783,A,AST-109,2027-01-23 14:11:00,2027-01-23 15:33:00,G
Prod-05784,A,AST-106,2027-01-23 16:26:00,2027-01-23 17:52:00,G
Prod-05785,A,AST-105,2027-01-23 18:56:00,2027-01-23 21:46:00,G
Prod-05786,A,AST-115,2027-01-23 23:13:00,2027-01-24 0:55:00,G
Prod-05787,A,AST-101,2027-01-24 2:15:00,2027-01-24 3:58:00,G
Prod-05788,A,AST-113,2027-01-24 5:07:00,2027-01-24 7:19:00,G
Prod-05789,A,AST-115,2027-01-24 8:20:00,2027-01-24 9:50:00,G
Prod-05790,A,AST-112,2027-01-24 11:49:00,2027-01-24 14:48:00,G
Prod-05791,A,AST-117,2027-01-24 16:20:00,2027-01-24 17:20:00,G
Prod-05792,A,AST-108,2027-01-24 18:32:00,2027-01-24 20:13:00,G
Prod-05793,A,AST-107,2027-01-24 21:00:00,2027-01-24 23:35:00,G
Prod-05794,A,AST-112,2027-01-25 1:14:00,2027-01-25 2:47:00,G
Prod-05795,A,AST-104,2027-01-25 3:52:00,2027-01-25 6:48:00,G
Prod-05796,A,AST-106,2027-01-25 7:49:00,2027-01-25 10:06:00,G
Prod-05797,A,AST-116,2027-01-25 11:46:00,2027-01-25 14:02:00,G
Prod-05798,A,AST-115,2027-01-25 15:33:00,2027-01-25 18:21:00,G
Prod-05799,A,AST-110,2027-01-25 19:48:00,2027-01-25 21:08:00,G
Prod-05800,A,AST-110,2027-01-25 22:52:00,2027-01-26 1:41:00,G
Prod-05801,A,AST-115,2027-01-26 3:02:00,2027-01-26 4:11:00,G
Prod-05802,A,AST-103,2027-01-26 5:48:00,2027-01-26 6:52:00,G
Prod-05803,A,AST-111,2027-01-26 8:04:00,2027-01-26 11:02:00,G
Prod-05804,A,AST-101,2027-01-26 11:57:00,2027-01-26 14:41:00,G
Prod-05805,A,AST-109,2027-01-26 15:16:00,2027-01-26 17:55:00,G
Prod-05806,A,AST-117,2027-01-26 19:31:00,2027-01-26 21:55:00,G
Prod-05807,A,AST-101,2027-01-26 23:19:00,2027-01-27 1:36:00,G
Prod-05808,A,AST-104,2027-01-27 3:04:00,2027-01-27 5:50:00,G
Prod-05809,A,AST-112,2027-01-27 7:14:00,2027-01-27 8:28:00,G
Prod-05810,A,AST-116,2027-01-27 9:26:00,2027-01-27 10:49:00,G
Prod-05811,A,AST-110,2027-01-27 12:32:00,2027-01-27 14:57:00,G
Prod-05812,A,AST-117,2027-01-27 15:54:00,2027-01-27 18:46:00,G
Prod-05813,A,AST-109,2027-01-27 19:16:00,2027-01-27 20:32:00,G
Prod-05814,A,AST-110,2027-01-27 21:56:00,2027-01-27 23:27:00,G
Prod-05815,A,AST-101,2027-01-28 0:25:00,2027-01-28 3:17:00,G
Prod-05816,A,AST-114,2027-01-28 5:06:00,2027-01-28 6:10:00,B
Prod-05817,A,AST-113,2027-01-28 6:10:00,2027-01-28 8:20:00,G
Prod-05818,A,AST-103,2027-01-28 10:04:00,2027-01-28 11:39:00,G
Prod-05819,A,AST-110,2027-01-28 12:33:00,2027-01-28 15:01:00,G
Prod-05820,A,AST-117,2027-01-28 16:32:00,2027-01-28 17:33:00,G
Prod-05821,A,AST-113,2027-01-28 18:51:00,2027-01-28 20:55:00,G
Prod-05822,A,AST-115,2027-01-28 21:24:00,2027-01-29 0:23:00,G
Prod-05823,A,AST-105,2027-01-29 1:47:00,2027-01-29 3:06:00,G
Prod-05824,A,AST-118,2027-01-29 3:40:00,2027-01-29 4:51:00,G
Prod-05825,A,AST-103,2027-01-29 6:24:00,2027-01-29 8:13:00,G
Prod-05826,A,AST-115,2027-01-29 10:01:00,2027-01-29 12:19:00,G
Prod-05827,A,AST-116,2027-01-29 13:59:00,2027-01-29 15:24:00,G
Prod-05828,A,AST-104,2027-01-29 16:50:00,2027-01-29 19:06:00,G
Prod-05829,A,AST-105,2027-01-29 20:37:00,2027-01-29 21:46:00,G
Prod-05830,A,AST-112,2027-01-29 23:31:00,2027-01-30 1:09:00,G
Prod-05831,A,AST-105,2027-01-30 2:49:00,2027-01-30 4:08:00,G
Prod-05832,A,AST-111,2027-01-30 5:54:00,2027-01-30 8:39:00,G
Prod-05833,A,AST-107,2027-01-30 10:44:00,2027-01-30 13:03:00,G
Prod-05834,A,AST-110,2027-01-30 14:35:00,2027-01-30 16:46:00,G
Prod-05835,A,AST-107,2027-01-30 18:19:00,2027-01-30 19:21:00,G
Prod-05836,A,AST-106,2027-01-30 20:53:00,2027-01-30 23:09:00,G
Prod-05837,A,AST-103,2027-01-31 0:59:00,2027-01-31 2:08:00,B
Prod-05838,A,AST-108,2027-01-31 2:08:00,2027-01-31 5:00:00,G
Prod-05839,A,AST-103,2027-01-31 6:08:00,2027-01-31 8:17:00,G
Prod-05840,A,AST-103,2027-01-31 9:12:00,2027-01-31 10:41:00,G
Prod-05841,A,AST-110,2027-01-31 11:42:00,2027-01-31 14:00:00,G
Prod-05842,A,AST-113,2027-01-31 15:35:00,2027-01-31 16:58:00,G
Prod-05843,A,AST-109,2027-01-31 18:01:00,2027-01-31 20:32:00,G
Prod-05844,A,AST-113,2027-01-31 22:09:00,2027-01-31 23:34:00,G
Prod-05845,A,AST-111,2027-02-01 0:28:00,2027-02-01 2:27:00,G
Prod-05846,A,AST-103,2027-02-01 3:56:00,2027-02-01 6:34:00,G
Prod-05847,A,AST-114,2027-02-01 7:46:00,2027-02-01 10:43:00,G
Prod-05848,A,AST-106,2027-02-01 12:15:00,2027-02-01 13:59:00,G
Prod-05849,A,AST-116,2027-02-01 15:33:00,2027-02-01 17:08:00,G
Prod-05850,A,AST-116,2027-02-01 18:11:00,2027-02-01 21:10:00,G
Prod-05851,A,AST-102,2027-02-01 22:50:00,2027-02-02 1:33:00,G
Prod-05852,A,AST-115,2027-02-02 2:23:00,2027-02-02 4:12:00,G
Prod-05853,A,AST-113,2027-02-02 5:25:00,2027-02-02 6:38:00,G
Prod-05854,A,AST-117,2027-02-02 8:25:00,2027-02-02 9:46:00,G
Prod-05855,A,AST-116,2027-02-02 10:41:00,2027-02-02 12:55:00,G
Prod-05856,A,AST-115,2027-02-02 13:38:00,2027-02-02 16:33:00,G
Prod-05857,A,AST-107,2027-02-02 17:36:00,2027-02-02 19:48:00,G
Prod-05858,A,AST-109,2027-02-02 21:16:00,2027-02-02 22:44:00,B
Prod-05859,A,AST-110,2027-02-02 22:44:00,2027-02-03 1:23:00,G
Prod-05860,A,AST-107,2027-02-03 2:15:00,2027-02-03 4:05:00,G
Prod-05861,A,AST-104,2027-02-03 5:20:00,2027-02-03 7:13:00,G
Prod-05862,A,AST-111,2027-02-03 8:13:00,2027-02-03 10:59:00,G
Prod-05863,A,AST-101,2027-02-03 12:55:00,2027-02-03 15:17:00,G
Prod-05864,A,AST-111,2027-02-03 15:57:00,2027-02-03 17:16:00,G
Prod-05865,A,AST-114,2027-02-03 19:12:00,2027-02-03 20:30:00,G
Prod-05866,A,AST-105,2027-02-03 21:25:00,2027-02-04 0:04:00,G
Prod-05867,A,AST-101,2027-02-04 0:41:00,2027-02-04 1:41:00,G
Prod-05868,A,AST-101,2027-02-04 3:18:00,2027-02-04 6:13:00,G
Prod-05869,A,AST-115,2027-02-04 8:06:00,2027-02-04 9:49:00,B
Prod-05870,A,AST-103,2027-02-04 9:49:00,2027-02-04 12:24:00,G
Prod-05871,A,AST-111,2027-02-04 14:19:00,2027-02-04 16:57:00,G
Prod-05872,A,AST-106,2027-02-04 18:26:00,2027-02-04 20:39:00,G
Prod-05873,A,AST-114,2027-02-04 22:28:00,2027-02-05 1:14:00,G
Prod-05874,A,AST-110,2027-02-05 2:56:00,2027-02-05 5:19:00,G
Prod-05875,A,AST-111,2027-02-05 6:51:00,2027-02-05 8:50:00,G
Prod-05876,A,AST-117,2027-02-05 9:59:00,2027-02-05 12:27:00,G
Prod-05877,A,AST-111,2027-02-05 14:00:00,2027-02-05 15:12:00,B
Prod-05878,A,AST-107,2027-02-05 15:12:00,2027-02-05 17:54:00,G
Prod-05879,A,AST-110,2027-02-05 19:42:00,2027-02-05 21:26:00,G
Prod-05880,A,AST-111,2027-02-05 23:14:00,2027-02-06 0:46:00,G
Prod-05881,A,AST-105,2027-02-06 1:28:00,2027-02-06 4:22:00,B
Prod-05882,A,AST-103,2027-02-06 4:22:00,2027-02-06 6:37:00,B
Prod-05883,A,AST-108,2027-02-06 6:37:00,2027-02-06 7:56:00,G
Prod-05884,A,AST-108,2027-02-06 8:49:00,2027-02-06 10:35:00,G
Prod-05885,A,AST-114,2027-02-06 12:26:00,2027-02-06 13:46:00,G
Prod-05886,A,AST-113,2027-02-06 15:05:00,2027-02-06 16:27:00,G
Prod-05887,A,AST-101,2027-02-06 17:15:00,2027-02-06 18:30:00,G
Prod-05888,A,AST-111,2027-02-06 20:01:00,2027-02-06 21:50:00,G
Prod-05889,A,AST-108,2027-02-06 22:47:00,2027-02-07 1:17:00,G
Prod-05890,A,AST-107,2027-02-07 2:08:00,2027-02-07 4:40:00,G
Prod-05891,A,AST-107,2027-02-07 5:33:00,2027-02-07 8:30:00,G
Prod-05892,A,AST-101,2027-02-07 9:26:00,2027-02-07 11:04:00,G
Prod-05893,A,AST-117,2027-02-07 11:39:00,2027-02-07 13:10:00,G
Prod-05894,A,AST-114,2027-02-07 13:44:00,2027-02-07 15:04:00,G
Prod-05895,A,AST-118,2027-02-07 16:00:00,2027-02-07 17:35:00,G
Prod-05896,A,AST-107,2027-02-07 18:35:00,2027-02-07 19:57:00,B
Prod-05897,A,AST-114,2027-02-07 19:57:00,2027-02-07 22:02:00,G
Prod-05898,A,AST-112,2027-02-07 22:34:00,2027-02-08 1:00:00,G
Prod-05899,A,AST-107,2027-02-08 2:12:00,2027-02-08 4:51:00,G
Prod-05900,A,AST-106,2027-02-08 6:27:00,2027-02-08 9:21:00,G
Prod-05901,A,AST-107,2027-02-08 11:05:00,2027-02-08 13:39:00,G
Prod-05902,A,AST-116,2027-02-08 14:02:00,2027-02-08 16:05:00,G
Prod-05903,A,AST-108,2027-02-08 17:17:00,2027-02-08 18:46:00,G
Prod-05904,A,AST-114,2027-02-08 20:22:00,2027-02-08 23:03:00,G
Prod-05905,A,AST-108,2027-02-09 0:43:00,2027-02-09 2:46:00,G
Prod-05906,A,AST-112,2027-02-09 4:30:00,2027-02-09 6:41:00,G
Prod-05907,A,AST-103,2027-02-09 8:20:00,2027-02-09 9:49:00,G
Prod-05908,A,AST-116,2027-02-09 10:59:00,2027-02-09 12:56:00,G
Prod-05909,A,AST-114,2027-02-09 14:08:00,2027-02-09 16:21:00,G
Prod-05910,A,AST-102,2027-02-09 17:10:00,2027-02-09 18:17:00,G
Prod-05911,A,AST-109,2027-02-09 19:21:00,2027-02-09 21:26:00,G
Prod-05912,A,AST-117,2027-02-09 22:09:00,2027-02-10 0:47:00,G
Prod-05913,A,AST-117,2027-02-10 2:19:00,2027-02-10 3:46:00,G
Prod-05914,A,AST-105,2027-02-10 5:30:00,2027-02-10 8:02:00,G
Prod-05915,A,AST-105,2027-02-10 8:46:00,2027-02-10 10:26:00,G
Prod-05916,A,AST-109,2027-02-10 11:57:00,2027-02-10 13:10:00,G
Prod-05917,A,AST-112,2027-02-10 14:38:00,2027-02-10 17:30:00,G
Prod-05918,A,AST-116,2027-02-10 18:20:00,2027-02-10 19:46:00,G
Prod-05919,A,AST-104,2027-02-10 21:31:00,2027-02-10 23:14:00,G
Prod-05920,A,AST-104,2027-02-11 0:25:00,2027-02-11 3:20:00,G
Prod-05921,A,AST-113,2027-02-11 4:56:00,2027-02-11 6:41:00,G
Prod-05922,A,AST-115,2027-02-11 8:24:00,2027-02-11 9:56:00,G
Prod-05923,A,AST-102,2027-02-11 11:27:00,2027-02-11 12:41:00,G
Prod-05924,A,AST-107,2027-02-11 14:14:00,2027-02-11 16:28:00,G
Prod-05925,A,AST-108,2027-02-11 18:15:00,2027-02-11 20:08:00,G
Prod-05926,A,AST-113,2027-02-11 21:01:00,2027-02-11 23:22:00,G
Prod-05927,A,AST-103,2027-02-12 0:07:00,2027-02-12 2:14:00,G
Prod-05928,A,AST-103,2027-02-12 3:44:00,2027-02-12 5:54:00,G
Prod-05929,A,AST-116,2027-02-12 7:31:00,2027-02-12 9:17:00,G
Prod-05930,A,AST-102,2027-02-12 10:10:00,2027-02-12 12:59:00,G
Prod-05931,A,AST-104,2027-02-12 14:05:00,2027-02-12 17:05:00,G
Prod-05932,A,AST-105,2027-02-12 18:28:00,2027-02-12 20:43:00,G
Prod-05933,A,AST-108,2027-02-12 22:16:00,2027-02-13 0:53:00,G
Prod-05934,A,AST-107,2027-02-13 2:23:00,2027-02-13 3:39:00,G
Prod-05935,A,AST-107,2027-02-13 4:49:00,2027-02-13 6:37:00,G
Prod-05936,A,AST-118,2027-02-13 8:18:00,2027-02-13 9:38:00,G
Prod-05937,A,AST-113,2027-02-13 10:15:00,2027-02-13 12:25:00,G
Prod-05938,A,AST-102,2027-02-13 13:46:00,2027-02-13 15:41:00,G
Prod-05939,A,AST-117,2027-02-13 16:57:00,2027-02-13 19:44:00,G
Prod-05940,A,AST-104,2027-02-13 20:59:00,2027-02-13 22:56:00,B
Prod-05941,A,AST-102,2027-02-13 22:56:00,2027-02-14 0:16:00,B
Prod-05942,A,AST-109,2027-02-14 0:16:00,2027-02-14 1:42:00,G
Prod-05943,A,AST-113,2027-02-14 3:38:00,2027-02-14 4:53:00,G
Prod-05944,A,AST-107,2027-02-14 5:54:00,2027-02-14 8:39:00,G
Prod-05945,A,AST-103,2027-02-14 10:01:00,2027-02-14 12:55:00,G
Prod-05946,A,AST-111,2027-02-14 13:59:00,2027-02-14 15:09:00,G
Prod-05947,A,AST-104,2027-02-14 16:49:00,2027-02-14 19:30:00,G
Prod-05948,A,AST-107,2027-02-14 21:30:00,2027-02-14 22:50:00,G
Prod-05949,A,AST-108,2027-02-15 0:17:00,2027-02-15 3:11:00,G
Prod-05950,A,AST-110,2027-02-15 4:16:00,2027-02-15 5:42:00,G
Prod-05951,A,AST-117,2027-02-15 7:05:00,2027-02-15 8:53:00,G
Prod-05952,A,AST-109,2027-02-15 10:11:00,2027-02-15 11:49:00,G
Prod-05953,A,AST-117,2027-02-15 13:26:00,2027-02-15 16:25:00,G
Prod-05954,A,AST-113,2027-02-15 18:07:00,2027-02-15 20:21:00,G
Prod-05955,A,AST-113,2027-02-15 21:47:00,2027-02-16 0:46:00,G
Prod-05956,A,AST-105,2027-02-16 1:57:00,2027-02-16 3:17:00,G
Prod-05957,A,AST-107,2027-02-16 4:37:00,2027-02-16 7:20:00,G
Prod-05958,A,AST-118,2027-02-16 8:55:00,2027-02-16 10:56:00,G
Prod-05959,A,AST-102,2027-02-16 12:23:00,2027-02-16 14:21:00,G
Prod-05960,A,AST-117,2027-02-16 16:11:00,2027-02-16 17:41:00,B
Prod-05961,A,AST-111,2027-02-16 17:41:00,2027-02-16 19:17:00,G
Prod-05962,A,AST-109,2027-02-16 20:48:00,2027-02-16 22:40:00,G
Prod-05963,A,AST-116,2027-02-16 23:43:00,2027-02-17 1:40:00,G
Prod-05964,A,AST-111,2027-02-17 3:19:00,2027-02-17 4:35:00,G
Prod-05965,A,AST-111,2027-02-17 5:50:00,2027-02-17 6:54:00,G
Prod-05966,A,AST-108,2027-02-17 8:30:00,2027-02-17 10:46:00,B
Prod-05967,A,AST-109,2027-02-17 10:46:00,2027-02-17 13:32:00,G
Prod-05968,A,AST-110,2027-02-17 15:02:00,2027-02-17 17:16:00,G
Prod-05969,A,AST-112,2027-02-17 17:53:00,2027-02-17 18:59:00,G
Prod-05970,A,AST-118,2027-02-17 20:51:00,2027-02-17 21:52:00,G
Prod-05971,A,AST-102,2027-02-17 23:09:00,2027-02-18 1:30:00,G
Prod-05972,A,AST-105,2027-02-18 2:17:00,2027-02-18 4:24:00,G
Prod-05973,A,AST-114,2027-02-18 5:01:00,2027-02-18 7:19:00,G
Prod-05974,A,AST-111,2027-02-18 8:07:00,2027-02-18 10:03:00,G
Prod-05975,A,AST-106,2027-02-18 10:53:00,2027-02-18 12:05:00,G
Prod-05976,A,AST-106,2027-02-18 13:17:00,2027-02-18 14:34:00,B
Prod-05977,A,AST-108,2027-02-18 14:34:00,2027-02-18 15:47:00,G
Prod-05978,A,AST-102,2027-02-18 17:09:00,2027-02-18 18:50:00,G
Prod-05979,A,AST-118,2027-02-18 19:26:00,2027-02-18 21:24:00,G
Prod-05980,A,AST-106,2027-02-18 22:19:00,2027-02-18 23:22:00,G
Prod-05981,A,AST-106,2027-02-19 0:07:00,2027-02-19 1:45:00,B
Prod-05982,A,AST-111,2027-02-19 1:45:00,2027-02-19 3:52:00,G
Prod-05983,A,AST-108,2027-02-19 5:29:00,2027-02-19 8:11:00,G
Prod-05984,A,AST-103,2027-02-19 8:42:00,2027-02-19 10:15:00,G
Prod-05985,A,AST-106,2027-02-19 10:47:00,2027-02-19 11:54:00,G
Prod-05986,A,AST-112,2027-02-19 13:19:00,2027-02-19 16:18:00,B
Prod-05987,A,AST-118,2027-02-19 16:18:00,2027-02-19 17:52:00,G
Prod-05988,A,AST-115,2027-02-19 19:31:00,2027-02-19 20:32:00,G
Prod-05989,A,AST-103,2027-02-19 21:44:00,2027-02-19 23:12:00,G
Prod-05990,A,AST-102,2027-02-20 0:44:00,2027-02-20 3:02:00,G
Prod-05991,A,AST-114,2027-02-20 4:07:00,2027-02-20 6:17:00,G
Prod-05992,A,AST-101,2027-02-20 7:39:00,2027-02-20 10:01:00,G
Prod-05993,A,AST-112,2027-02-20 11:14:00,2027-02-20 12:23:00,G
Prod-05994,A,AST-104,2027-02-20 14:12:00,2027-02-20 16:20:00,G
Prod-05995,A,AST-118,2027-02-20 17:12:00,2027-02-20 18:14:00,G
Prod-05996,A,AST-113,2027-02-20 18:40:00,2027-02-20 20:15:00,G
Prod-05997,A,AST-115,2027-02-20 21:41:00,2027-02-21 0:23:00,G
Prod-05998,A,AST-108,2027-02-21 2:05:00,2027-02-21 3:49:00,G
Prod-05999,A,AST-116,2027-02-21 5:11:00,2027-02-21 7:10:00,B
Prod-06000,A,AST-111,2027-02-21 7:10:00,2027-02-21 9:22:00,B
Prod-06001,A,AST-104,2027-02-21 9:22:00,2027-02-21 11:03:00,G
Prod-06002,A,AST-115,2027-02-21 11:44:00,2027-02-21 13:05:00,G
Prod-06003,A,AST-117,2027-02-21 13:47:00,2027-02-21 15:37:00,G
Prod-06004,A,AST-107,2027-02-21 17:04:00,2027-02-21 19:25:00,G
Prod-06005,A,AST-103,2027-02-21 20:39:00,2027-02-21 22:34:00,B
Prod-06006,A,AST-118,2027-02-21 22:34:00,2027-02-22 0:46:00,G
Prod-06007,A,AST-112,2027-02-22 1:58:00,2027-02-22 4:15:00,G
Prod-06008,A,AST-113,2027-02-22 5:51:00,2027-02-22 7:16:00,B
Prod-06009,A,AST-110,2027-02-22 7:16:00,2027-02-22 9:44:00,G
Prod-06010,A,AST-112,2027-02-22 10:25:00,2027-02-22 12:47:00,G
Prod-06011,A,AST-115,2027-02-22 14:19:00,2027-02-22 16:11:00,G
Prod-06012,A,AST-113,2027-02-22 17:16:00,2027-02-22 19:06:00,G
Prod-06013,A,AST-103,2027-02-22 20:46:00,2027-02-22 23:15:00,G
Prod-06014,A,AST-103,2027-02-23 0:07:00,2027-02-23 2:37:00,G
Prod-06015,A,AST-115,2027-02-23 3:19:00,2027-02-23 5:59:00,B
Prod-06016,A,AST-101,2027-02-23 5:59:00,2027-02-23 7:56:00,G
Prod-06017,A,AST-114,2027-02-23 9:27:00,2027-02-23 11:21:00,G
Prod-06018,A,AST-109,2027-02-23 12:30:00,2027-02-23 14:35:00,G
Prod-06019,A,AST-111,2027-02-23 15:34:00,2027-02-23 17:20:00,G
Prod-06020,A,AST-108,2027-02-23 19:12:00,2027-02-23 20:19:00,G
Prod-06021,A,AST-114,2027-02-23 21:52:00,2027-02-23 23:03:00,B
Prod-06022,A,AST-112,2027-02-23 23:03:00,2027-02-24 0:24:00,G
Prod-06023,A,AST-113,2027-02-24 1:23:00,2027-02-24 4:13:00,G
Prod-06024,A,AST-107,2027-02-24 5:47:00,2027-02-24 6:53:00,G
Prod-06025,A,AST-114,2027-02-24 8:31:00,2027-02-24 9:57:00,G
Prod-06026,A,AST-105,2027-02-24 11:10:00,2027-02-24 13:50:00,B
Prod-06027,A,AST-103,2027-02-24 13:50:00,2027-02-24 16:22:00,G
Prod-06028,A,AST-109,2027-02-24 17:19:00,2027-02-24 19:33:00,G
Prod-06029,A,AST-107,2027-02-24 20:43:00,2027-02-24 23:16:00,G
Prod-06030,A,AST-112,2027-02-25 0:28:00,2027-02-25 2:04:00,G
Prod-06031,A,AST-110,2027-02-25 3:56:00,2027-02-25 6:30:00,G
Prod-06032,A,AST-107,2027-02-25 8:08:00,2027-02-25 9:34:00,B
Prod-06033,A,AST-112,2027-02-25 9:34:00,2027-02-25 12:00:00,G
Prod-06034,A,AST-114,2027-02-25 12:25:00,2027-02-25 14:54:00,G
Prod-06035,A,AST-109,2027-02-25 16:12:00,2027-02-25 18:38:00,G
Prod-06036,A,AST-101,2027-02-25 19:55:00,2027-02-25 22:06:00,G
Prod-06037,A,AST-111,2027-02-25 23:08:00,2027-02-26 1:29:00,G
Prod-06038,A,AST-111,2027-02-26 2:01:00,2027-02-26 3:14:00,G
Prod-06039,A,AST-109,2027-02-26 3:49:00,2027-02-26 5:51:00,G
Prod-06040,A,AST-101,2027-02-26 7:22:00,2027-02-26 9:31:00,G
Prod-06041,A,AST-114,2027-02-26 10:42:00,2027-02-26 11:52:00,G
Prod-06042,A,AST-107,2027-02-26 13:21:00,2027-02-26 15:42:00,G
Prod-06043,A,AST-116,2027-02-26 16:55:00,2027-02-26 18:18:00,G
Prod-06044,A,AST-103,2027-02-26 19:44:00,2027-02-26 21:58:00,G
Prod-06045,A,AST-111,2027-02-26 23:08:00,2027-02-27 1:04:00,G
Prod-06046,A,AST-103,2027-02-27 2:40:00,2027-02-27 4:20:00,G
Prod-06047,A,AST-117,2027-02-27 6:00:00,2027-02-27 8:23:00,G
Prod-06048,A,AST-111,2027-02-27 10:12:00,2027-02-27 12:35:00,G
Prod-06049,A,AST-113,2027-02-27 13:30:00,2027-02-27 14:30:00,G
Prod-06050,A,AST-106,2027-02-27 16:05:00,2027-02-27 17:36:00,G
Prod-06051,A,AST-115,2027-02-27 18:19:00,2027-02-27 19:23:00,G
Prod-06052,A,AST-115,2027-02-27 20:53:00,2027-02-27 22:45:00,G
Prod-06053,A,AST-115,2027-02-28 0:13:00,2027-02-28 1:51:00,G
Prod-06054,A,AST-106,2027-02-28 3:15:00,2027-02-28 5:18:00,G
Prod-06055,A,AST-101,2027-02-28 7:07:00,2027-02-28 9:14:00,G
Prod-06056,A,AST-105,2027-02-28 10:32:00,2027-02-28 12:57:00,G
Prod-06057,A,AST-105,2027-02-28 14:31:00,2027-02-28 15:44:00,G
Prod-06058,A,AST-115,2027-02-28 16:20:00,2027-02-28 18:25:00,G
Prod-06059,A,AST-101,2027-02-28 19:09:00,2027-02-28 20:45:00,B
Prod-06060,A,AST-106,2027-02-28 20:45:00,2027-02-28 22:44:00,B
Prod-06061,A,AST-115,2027-02-28 22:44:00,2027-03-01 0:57:00,G
Prod-06062,A,AST-115,2027-03-01 2:11:00,2027-03-01 5:10:00,G
Prod-06063,A,AST-110,2027-03-01 5:59:00,2027-03-01 8:35:00,G
Prod-06064,A,AST-114,2027-03-01 10:09:00,2027-03-01 12:07:00,G
Prod-06065,A,AST-110,2027-03-01 12:49:00,2027-03-01 15:11:00,G
Prod-06066,A,AST-114,2027-03-01 15:43:00,2027-03-01 18:31:00,G
Prod-06067,A,AST-109,2027-03-01 19:12:00,2027-03-01 20:30:00,G
Prod-06068,A,AST-112,2027-03-01 21:29:00,2027-03-01 23:48:00,G
Prod-06069,A,AST-101,2027-03-02 1:17:00,2027-03-02 2:48:00,G
Prod-06070,A,AST-101,2027-03-02 4:30:00,2027-03-02 5:39:00,G
Prod-06071,A,AST-106,2027-03-02 6:39:00,2027-03-02 8:25:00,G
Prod-06072,A,AST-117,2027-03-02 10:02:00,2027-03-02 11:03:00,G
Prod-06073,A,AST-112,2027-03-02 12:35:00,2027-03-02 13:37:00,G
