제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-04929,C,CRL-101,2026-10-03 7:23:00,2026-10-03 7:30:00,G
Prod-04930,C,CRL-104,2026-10-03 9:34:00,2026-10-03 9:51:00,G
Prod-04931,C,CRL-106,2026-10-03 13:16:00,2026-10-03 13:22:00,G
Prod-04932,C,CRL-107,2026-10-03 17:01:00,2026-10-03 17:15:00,G
Prod-04933,C,CRL-107,2026-10-03 19:45:00,2026-10-03 19:51:00,G
Prod-04936,C,CRL-101,2026-10-04 4:50:00,2026-10-04 5:02:00,G
Prod-04937,C,CRL-103,2026-10-04 7:20:00,2026-10-04 7:39:00,G
Prod-04938,C,CRL-107,2026-10-04 10:43:00,2026-10-04 11:01:00,G
Prod-04939,C,CRL-105,2026-10-04 13:16:00,2026-10-04 13:26:00,G
Prod-04941,C,CRL-101,2026-10-04 19:01:00,2026-10-04 19:18:00,G
Prod-04942,C,CRL-107,2026-10-04 22:47:00,2026-10-04 22:54:00,G
Prod-04943,C,CRL-102,2026-10-05 1:25:00,2026-10-05 1:32:00,G
Prod-04944,C,CRL-102,2026-10-05 3:18:00,2026-10-05 3:38:00,R
Prod-04944,C,CRL-106,2026-10-05 3:38:00,2026-10-05 3:47:00,G
Prod-04945,C,CRL-106,2026-10-05 8:00:00,2026-10-05 8:18:00,G
Prod-04946,C,CRL-102,2026-10-05 11:05:00,2026-10-05 11:22:00,G
Prod-04947,C,CRL-101,2026-10-05 14:26:00,2026-10-05 14:40:00,G
Prod-04948,C,CRL-107,2026-10-05 18:39:00,2026-10-05 18:47:00,G
Prod-04949,C,CRL-105,2026-10-05 22:01:00,2026-10-05 22:12:00,G
Prod-04950,C,CRL-102,2026-10-06 1:07:00,2026-10-06 1:19:00,G
Prod-04951,C,CRL-101,2026-10-06 3:52:00,2026-10-06 4:02:00,G
Prod-04952,C,CRL-103,2026-10-06 7:26:00,2026-10-06 7:43:00,G
Prod-04953,C,CRL-102,2026-10-06 11:50:00,2026-10-06 12:00:00,B
Prod-04954,C,CRL-106,2026-10-06 14:20:00,2026-10-06 14:35:00,G
Prod-04956,C,CRL-105,2026-10-06 18:50:00,2026-10-06 19:01:00,G
Prod-04957,C,CRL-101,2026-10-06 22:16:00,2026-10-06 22:36:00,G
Prod-04958,C,CRL-106,2026-10-07 1:38:00,2026-10-07 1:48:00,G
Prod-04959,C,CRL-103,2026-10-07 4:05:00,2026-10-07 4:22:00,G
Prod-04960,C,CRL-107,2026-10-07 7:41:00,2026-10-07 7:59:00,G
Prod-04961,C,CRL-107,2026-10-07 12:22:00,2026-10-07 12:39:00,G
Prod-04963,C,CRL-103,2026-10-07 18:55:00,2026-10-07 19:12:00,G
Prod-04964,C,CRL-107,2026-10-07 21:58:00,2026-10-07 22:15:00,G
Prod-04965,C,CRL-101,2026-10-08 0:58:00,2026-10-08 1:08:00,G
Prod-04966,C,CRL-102,2026-10-08 4:58:00,2026-10-08 5:11:00,G
Prod-04967,C,CRL-106,2026-10-08 8:28:00,2026-10-08 8:45:00,G
Prod-04968,C,CRL-106,2026-10-08 11:56:00,2026-10-08 12:13:00,G
Prod-04969,C,CRL-105,2026-10-08 14:18:00,2026-10-08 14:38:00,G
Prod-04970,C,CRL-105,2026-10-08 17:42:00,2026-10-08 17:53:00,G
Prod-04972,C,CRL-106,2026-10-09 0:09:00,2026-10-09 0:25:00,G
Prod-04973,C,CRL-105,2026-10-09 2:58:00,2026-10-09 3:12:00,G
Prod-04974,C,CRL-104,2026-10-09 6:59:00,2026-10-09 7:05:00,G
Prod-04975,C,CRL-102,2026-10-09 9:40:00,2026-10-09 9:59:00,G
Prod-04976,C,CRL-104,2026-10-09 12:56:00,2026-10-09 13:10:00,G
Prod-04977,C,CRL-103,2026-10-09 15:33:00,2026-10-09 15:48:00,G
Prod-04978,C,CRL-106,2026-10-09 17:55:00,2026-10-09 18:12:00,G
Prod-04979,C,CRL-106,2026-10-09 21:50:00,2026-10-09 22:04:00,G
Prod-04980,C,CRL-103,2026-10-10 0:10:00,2026-10-10 0:29:00,G
Prod-04981,C,CRL-107,2026-10-10 3:47:00,2026-10-10 3:54:00,G
Prod-04982,C,CRL-104,2026-10-10 6:05:00,2026-10-10 6:23:00,B
Prod-04983,C,CRL-106,2026-10-10 9:04:00,2026-10-10 9:12:00,G
Prod-04984,C,CRL-106,2026-10-10 11:46:00,2026-10-10 11:52:00,G
Prod-04985,C,CRL-106,2026-10-10 15:16:00,2026-10-10 15:23:00,G
Prod-04986,C,CRL-102,2026-10-10 17:17:00,2026-10-10 17:27:00,G
Prod-04987,C,CRL-106,2026-10-10 20:33:00,2026-10-10 20:48:00,G
Prod-04988,C,CRL-107,2026-10-11 0:08:00,2026-10-11 0:17:00,R
Prod-04988,C,CRL-101,2026-10-11 0:17:00,2026-10-11 0:24:00,G
Prod-04989,C,CRL-103,2026-10-11 4:01:00,2026-10-11 4:10:00,G
Prod-04991,C,CRL-107,2026-10-11 8:45:00,2026-10-11 9:03:00,B
Prod-04993,C,CRL-107,2026-10-11 15:47:00,2026-10-11 15:55:00,G
Prod-04994,C,CRL-105,2026-10-11 18:44:00,2026-10-11 18:50:00,G
Prod-04995,C,CRL-107,2026-10-11 22:18:00,2026-10-11 22:25:00,G
Prod-04997,C,CRL-101,2026-10-12 4:23:00,2026-10-12 4:36:00,G
Prod-04998,C,CRL-103,2026-10-12 7:10:00,2026-10-12 7:23:00,G
Prod-04999,C,CRL-106,2026-10-12 10:15:00,2026-10-12 10:28:00,G
Prod-05000,C,CRL-104,2026-10-12 13:03:00,2026-10-12 13:12:00,G
Prod-05001,C,CRL-103,2026-10-12 17:14:00,2026-10-12 17:30:00,G
Prod-05002,C,CRL-101,2026-10-12 21:27:00,2026-10-12 21:37:00,R
Prod-05002,C,CRL-104,2026-10-12 21:37:00,2026-10-12 21:52:00,G
Prod-05003,C,CRL-104,2026-10-13 0:24:00,2026-10-13 0:43:00,G
Prod-05004,C,CRL-104,2026-10-13 4:03:00,2026-10-13 4:15:00,B
Prod-05005,C,CRL-104,2026-10-13 6:29:00,2026-10-13 6:42:00,G
Prod-05007,C,CRL-101,2026-10-13 12:17:00,2026-10-13 12:26:00,G
Prod-05008,C,CRL-105,2026-10-13 16:30:00,2026-10-13 16:36:00,G
Prod-05009,C,CRL-102,2026-10-13 18:52:00,2026-10-13 18:59:00,G
Prod-05010,C,CRL-106,2026-10-13 21:37:00,2026-10-13 21:56:00,G
Prod-05011,C,CRL-106,2026-10-13 23:39:00,2026-10-13 23:52:00,G
Prod-05012,C,CRL-101,2026-10-14 3:08:00,2026-10-14 3:18:00,G
Prod-05013,C,CRL-102,2026-10-14 6:34:00,2026-10-14 6:49:00,G
Prod-05014,C,CRL-102,2026-10-14 9:41:00,2026-10-14 9:48:00,B
Prod-05015,C,CRL-103,2026-10-14 13:36:00,2026-10-14 13:45:00,G
Prod-05016,C,CRL-104,2026-10-14 16:57:00,2026-10-14 17:15:00,R
Prod-05016,C,CRL-107,2026-10-14 17:15:00,2026-10-14 17:26:00,G
Prod-05017,C,CRL-101,2026-10-14 20:44:00,2026-10-14 20:56:00,G
Prod-05018,C,CRL-106,2026-10-14 23:03:00,2026-10-14 23:08:00,G
Prod-05019,C,CRL-103,2026-10-15 2:12:00,2026-10-15 2:19:00,G
Prod-05020,C,CRL-102,2026-10-15 6:41:00,2026-10-15 6:58:00,B
Prod-05021,C,CRL-107,2026-10-15 10:42:00,2026-10-15 10:59:00,G
Prod-05022,C,CRL-105,2026-10-15 13:48:00,2026-10-15 14:00:00,G
Prod-05024,C,CRL-107,2026-10-15 20:06:00,2026-10-15 20:12:00,G
Prod-05025,C,CRL-102,2026-10-15 23:55:00,2026-10-16 0:07:00,G
Prod-05026,C,CRL-107,2026-10-16 2:47:00,2026-10-16 2:59:00,G
Prod-05027,C,CRL-102,2026-10-16 6:26:00,2026-10-16 6:34:00,B
Prod-05028,C,CRL-106,2026-10-16 9:56:00,2026-10-16 10:02:00,G
Prod-05029,C,CRL-104,2026-10-16 13:21:00,2026-10-16 13:32:00,G
Prod-05030,C,CRL-106,2026-10-16 16:30:00,2026-10-16 16:44:00,G
Prod-05031,C,CRL-104,2026-10-16 21:02:00,2026-10-16 21:15:00,G
Prod-05032,C,CRL-103,2026-10-16 23:56:00,2026-10-17 0:08:00,G
Prod-05033,C,CRL-103,2026-10-17 3:31:00,2026-10-17 3:37:00,G
Prod-05034,C,CRL-107,2026-10-17 5:30:00,2026-10-17 5:47:00,G
Prod-05035,C,CRL-102,2026-10-17 9:15:00,2026-10-17 9:29:00,G
Prod-05036,C,CRL-101,2026-10-17 11:27:00,2026-10-17 11:36:00,G
Prod-05037,C,CRL-102,2026-10-17 13:53:00,2026-10-17 14:09:00,G
Prod-05038,C,CRL-103,2026-10-17 18:19:00,2026-10-17 18:38:00,R
Prod-05038,C,CRL-106,2026-10-17 18:38:00,2026-10-17 18:54:00,G
Prod-05039,C,CRL-105,2026-10-17 21:58:00,2026-10-17 22:09:00,G
Prod-05040,C,CRL-103,2026-10-18 2:22:00,2026-10-18 2:41:00,G
Prod-05041,C,CRL-101,2026-10-18 6:39:00,2026-10-18 6:52:00,B
Prod-05042,C,CRL-107,2026-10-18 8:42:00,2026-10-18 8:57:00,G
Prod-05043,C,CRL-105,2026-10-18 11:55:00,2026-10-18 12:13:00,B
Prod-05045,C,CRL-104,2026-10-18 15:03:00,2026-10-18 15:21:00,G
Prod-05046,C,CRL-105,2026-10-18 19:08:00,2026-10-18 19:19:00,G
Prod-05047,C,CRL-101,2026-10-18 21:57:00,2026-10-18 22:13:00,G
Prod-05048,C,CRL-101,2026-10-19 1:36:00,2026-10-19 1:51:00,G
Prod-05049,C,CRL-103,2026-10-19 5:13:00,2026-10-19 5:29:00,G
Prod-05050,C,CRL-101,2026-10-19 9:33:00,2026-10-19 9:50:00,G
Prod-05051,C,CRL-105,2026-10-19 14:17:00,2026-10-19 14:23:00,G
Prod-05052,C,CRL-102,2026-10-19 18:11:00,2026-10-19 18:25:00,G
Prod-05053,C,CRL-102,2026-10-19 21:35:00,2026-10-19 21:42:00,G
Prod-05054,C,CRL-104,2026-10-19 23:59:00,2026-10-20 0:15:00,G
Prod-05055,C,CRL-105,2026-10-20 3:33:00,2026-10-20 3:47:00,G
Prod-05056,C,CRL-106,2026-10-20 6:47:00,2026-10-20 6:53:00,G
Prod-05057,C,CRL-102,2026-10-20 11:00:00,2026-10-20 11:06:00,R
Prod-05057,C,CRL-104,2026-10-20 11:06:00,2026-10-20 11:25:00,G
Prod-05058,C,CRL-102,2026-10-20 15:22:00,2026-10-20 15:29:00,G
Prod-05059,C,CRL-105,2026-10-20 17:56:00,2026-10-20 18:15:00,G
Prod-05060,C,CRL-103,2026-10-20 21:51:00,2026-10-20 22:11:00,B
Prod-05061,C,CRL-107,2026-10-21 0:28:00,2026-10-21 0:39:00,G
Prod-05062,C,CRL-102,2026-10-21 3:16:00,2026-10-21 3:31:00,G
Prod-05063,C,CRL-101,2026-10-21 5:38:00,2026-10-21 5:57:00,G
Prod-05066,C,CRL-106,2026-10-21 13:16:00,2026-10-21 13:24:00,G
Prod-05067,C,CRL-106,2026-10-21 17:07:00,2026-10-21 17:16:00,G
Prod-05069,C,CRL-103,2026-10-21 21:29:00,2026-10-21 21:44:00,G
Prod-05070,C,CRL-107,2026-10-22 1:04:00,2026-10-22 1:12:00,G
Prod-05072,C,CRL-104,2026-10-22 7:26:00,2026-10-22 7:35:00,G
Prod-05073,C,CRL-102,2026-10-22 11:11:00,2026-10-22 11:24:00,G
Prod-05074,C,CRL-104,2026-10-22 14:34:00,2026-10-22 14:53:00,G
Prod-05075,C,CRL-103,2026-10-22 18:53:00,2026-10-22 19:03:00,G
Prod-05076,C,CRL-107,2026-10-22 21:06:00,2026-10-22 21:20:00,G
Prod-05077,C,CRL-103,2026-10-23 0:03:00,2026-10-23 0:11:00,G
Prod-05078,C,CRL-106,2026-10-23 2:42:00,2026-10-23 3:00:00,B
Prod-05079,C,CRL-103,2026-10-23 7:09:00,2026-10-23 7:22:00,B
Prod-05080,C,CRL-103,2026-10-23 11:23:00,2026-10-23 11:41:00,G
Prod-05081,C,CRL-102,2026-10-23 15:45:00,2026-10-23 15:56:00,B
Prod-05082,C,CRL-101,2026-10-23 19:38:00,2026-10-23 19:56:00,G
Prod-05083,C,CRL-101,2026-10-23 22:42:00,2026-10-23 22:48:00,G
Prod-05084,C,CRL-104,2026-10-24 1:17:00,2026-10-24 1:22:00,G
Prod-05085,C,CRL-107,2026-10-24 5:09:00,2026-10-24 5:27:00,G
Prod-05086,C,CRL-106,2026-10-24 8:18:00,2026-10-24 8:24:00,G
Prod-05087,C,CRL-101,2026-10-24 10:08:00,2026-10-24 10:23:00,G
Prod-05088,C,CRL-107,2026-10-24 13:26:00,2026-10-24 13:39:00,G
Prod-05092,C,CRL-102,2026-10-25 3:47:00,2026-10-25 3:56:00,G
Prod-05093,C,CRL-106,2026-10-25 5:31:00,2026-10-25 5:49:00,G
Prod-05094,C,CRL-101,2026-10-25 8:51:00,2026-10-25 9:04:00,G
Prod-05095,C,CRL-101,2026-10-25 12:56:00,2026-10-25 13:11:00,G
Prod-05099,C,CRL-106,2026-10-25 23:20:00,2026-10-25 23:33:00,G
Prod-05101,C,CRL-105,2026-10-26 6:48:00,2026-10-26 7:00:00,G
Prod-05102,C,CRL-107,2026-10-26 10:52:00,2026-10-26 11:10:00,G
Prod-05103,C,CRL-102,2026-10-26 14:09:00,2026-10-26 14:15:00,G
Prod-05104,C,CRL-105,2026-10-26 18:14:00,2026-10-26 18:27:00,G
Prod-05106,C,CRL-101,2026-10-26 23:26:00,2026-10-26 23:37:00,R
Prod-05106,C,CRL-105,2026-10-26 23:37:00,2026-10-26 23:50:00,G
Prod-05107,C,CRL-106,2026-10-27 2:32:00,2026-10-27 2:43:00,G
Prod-05108,C,CRL-102,2026-10-27 5:25:00,2026-10-27 5:35:00,G
Prod-05109,C,CRL-101,2026-10-27 8:15:00,2026-10-27 8:32:00,G
Prod-05110,C,CRL-105,2026-10-27 10:22:00,2026-10-27 10:28:00,G
Prod-05111,C,CRL-103,2026-10-27 14:29:00,2026-10-27 14:46:00,G
Prod-05113,C,CRL-102,2026-10-27 20:52:00,2026-10-27 20:57:00,G
Prod-05114,C,CRL-103,2026-10-28 1:08:00,2026-10-28 1:18:00,G
Prod-05115,C,CRL-106,2026-10-28 4:21:00,2026-10-28 4:26:00,G
Prod-05116,C,CRL-106,2026-10-28 8:41:00,2026-10-28 8:46:00,G
Prod-05117,C,CRL-103,2026-10-28 12:59:00,2026-10-28 13:16:00,G
Prod-05118,C,CRL-102,2026-10-28 15:55:00,2026-10-28 16:14:00,G
Prod-05119,C,CRL-105,2026-10-28 20:13:00,2026-10-28 20:19:00,G
Prod-05120,C,CRL-101,2026-10-28 23:00:00,2026-10-28 23:15:00,G
Prod-05121,C,CRL-104,2026-10-29 2:41:00,2026-10-29 2:48:00,G
Prod-05122,C,CRL-105,2026-10-29 6:10:00,2026-10-29 6:19:00,G
Prod-05123,C,CRL-101,2026-10-29 8:33:00,2026-10-29 8:44:00,G
Prod-05124,C,CRL-104,2026-10-29 12:54:00,2026-10-29 13:05:00,G
Prod-05126,C,CRL-101,2026-10-29 21:42:00,2026-10-29 21:56:00,G
Prod-05127,C,CRL-104,2026-10-30 1:45:00,2026-10-30 1:58:00,G
Prod-05128,C,CRL-101,2026-10-30 4:45:00,2026-10-30 4:55:00,G
Prod-05129,C,CRL-106,2026-10-30 7:21:00,2026-10-30 7:39:00,G
Prod-05130,C,CRL-103,2026-10-30 11:32:00,2026-10-30 11:44:00,B
Prod-05131,C,CRL-106,2026-10-30 15:54:00,2026-10-30 16:02:00,G
Prod-05132,C,CRL-106,2026-10-30 18:33:00,2026-10-30 18:40:00,B
Prod-05133,C,CRL-101,2026-10-30 21:17:00,2026-10-30 21:26:00,G
Prod-05134,C,CRL-102,2026-10-31 1:38:00,2026-10-31 1:44:00,G
Prod-05135,C,CRL-107,2026-10-31 4:57:00,2026-10-31 5:05:00,G
Prod-05136,C,CRL-105,2026-10-31 6:42:00,2026-10-31 7:02:00,G
Prod-05137,C,CRL-103,2026-10-31 9:47:00,2026-10-31 10:00:00,G
Prod-05138,C,CRL-103,2026-10-31 14:00:00,2026-10-31 14:11:00,G
Prod-05139,C,CRL-107,2026-10-31 16:49:00,2026-10-31 16:54:00,G
Prod-05140,C,CRL-106,2026-10-31 19:16:00,2026-10-31 19:25:00,G
Prod-05141,C,CRL-103,2026-10-31 23:04:00,2026-10-31 23:17:00,G
Prod-05142,C,CRL-106,2026-11-01 1:44:00,2026-11-01 2:04:00,G
Prod-05143,C,CRL-105,2026-11-01 4:18:00,2026-11-01 4:23:00,G
Prod-05144,C,CRL-105,2026-11-01 7:07:00,2026-11-01 7:15:00,G
Prod-05145,C,CRL-102,2026-11-01 9:55:00,2026-11-01 10:09:00,G
Prod-05147,C,CRL-102,2026-11-01 14:47:00,2026-11-01 15:01:00,G
Prod-05148,C,CRL-101,2026-11-01 18:41:00,2026-11-01 18:50:00,G
Prod-05149,C,CRL-102,2026-11-01 21:44:00,2026-11-01 21:59:00,G
Prod-05150,C,CRL-106,2026-11-02 0:25:00,2026-11-02 0:45:00,G
Prod-05152,C,CRL-104,2026-11-02 6:00:00,2026-11-02 6:12:00,G
Prod-05153,C,CRL-104,2026-11-02 8:41:00,2026-11-02 8:58:00,G
Prod-05154,C,CRL-101,2026-11-02 12:12:00,2026-11-02 12:32:00,G
Prod-05155,C,CRL-107,2026-11-02 15:29:00,2026-11-02 15:37:00,G
Prod-05156,C,CRL-106,2026-11-02 18:08:00,2026-11-02 18:24:00,G
Prod-05158,C,CRL-103,2026-11-02 23:32:00,2026-11-02 23:52:00,G
Prod-05159,C,CRL-104,2026-11-03 3:19:00,2026-11-03 3:36:00,G
Prod-05160,C,CRL-102,2026-11-03 6:22:00,2026-11-03 6:42:00,G
Prod-05161,C,CRL-107,2026-11-03 9:58:00,2026-11-03 10:04:00,G
Prod-05162,C,CRL-102,2026-11-03 11:51:00,2026-11-03 12:00:00,G
Prod-05163,C,CRL-102,2026-11-03 16:23:00,2026-11-03 16:37:00,G
Prod-05164,C,CRL-102,2026-11-03 19:59:00,2026-11-03 20:13:00,G
Prod-05165,C,CRL-101,2026-11-03 22:24:00,2026-11-03 22:37:00,G
Prod-05166,C,CRL-107,2026-11-04 1:27:00,2026-11-04 1:38:00,G
Prod-05167,C,CRL-103,2026-11-04 5:32:00,2026-11-04 5:45:00,B
Prod-05168,C,CRL-105,2026-11-04 9:50:00,2026-11-04 10:08:00,G
Prod-05169,C,CRL-101,2026-11-04 13:31:00,2026-11-04 13:46:00,G
Prod-05170,C,CRL-105,2026-11-04 16:54:00,2026-11-04 17:07:00,G
Prod-05171,C,CRL-104,2026-11-04 20:51:00,2026-11-04 21:03:00,G
Prod-05172,C,CRL-107,2026-11-04 23:42:00,2026-11-04 23:59:00,G
Prod-05173,C,CRL-102,2026-11-05 4:22:00,2026-11-05 4:34:00,B
Prod-05174,C,CRL-102,2026-11-05 7:07:00,2026-11-05 7:18:00,G
Prod-05175,C,CRL-102,2026-11-05 9:45:00,2026-11-05 9:52:00,G
Prod-05176,C,CRL-107,2026-11-05 12:16:00,2026-11-05 12:35:00,G
Prod-05177,C,CRL-107,2026-11-05 16:23:00,2026-11-05 16:40:00,G
Prod-05178,C,CRL-107,2026-11-05 19:37:00,2026-11-05 19:52:00,G
Prod-05179,C,CRL-106,2026-11-05 23:18:00,2026-11-05 23:30:00,G
Prod-05180,C,CRL-103,2026-11-06 2:17:00,2026-11-06 2:32:00,G
Prod-05181,C,CRL-105,2026-11-06 5:04:00,2026-11-06 5:10:00,G
Prod-05182,C,CRL-101,2026-11-06 8:06:00,2026-11-06 8:26:00,G
Prod-05183,C,CRL-103,2026-11-06 11:42:00,2026-11-06 11:59:00,G
Prod-05184,C,CRL-107,2026-11-06 14:35:00,2026-11-06 14:53:00,G
Prod-05185,C,CRL-107,2026-11-06 18:44:00,2026-11-06 18:53:00,G
Prod-05187,C,CRL-101,2026-11-07 1:35:00,2026-11-07 1:47:00,B
Prod-05188,C,CRL-102,2026-11-07 4:07:00,2026-11-07 4:21:00,G
Prod-05189,C,CRL-104,2026-11-07 6:24:00,2026-11-07 6:41:00,G
Prod-05190,C,CRL-106,2026-11-07 10:46:00,2026-11-07 10:56:00,G
Prod-05191,C,CRL-107,2026-11-07 13:47:00,2026-11-07 13:55:00,G
Prod-05192,C,CRL-106,2026-11-07 16:17:00,2026-11-07 16:36:00,G
Prod-05193,C,CRL-106,2026-11-07 20:26:00,2026-11-07 20:33:00,G
Prod-05194,C,CRL-104,2026-11-07 22:49:00,2026-11-07 23:08:00,G
Prod-05195,C,CRL-107,2026-11-08 1:10:00,2026-11-08 1:17:00,R
Prod-05195,C,CRL-105,2026-11-08 1:17:00,2026-11-08 1:24:00,G
Prod-05196,C,CRL-101,2026-11-08 3:37:00,2026-11-08 3:54:00,G
Prod-05197,C,CRL-102,2026-11-08 7:51:00,2026-11-08 8:05:00,G
Prod-05198,C,CRL-101,2026-11-08 12:23:00,2026-11-08 12:29:00,G
Prod-05199,C,CRL-101,2026-11-08 14:33:00,2026-11-08 14:45:00,G
Prod-05200,C,CRL-102,2026-11-08 16:55:00,2026-11-08 17:06:00,G
Prod-05201,C,CRL-102,2026-11-08 21:27:00,2026-11-08 21:46:00,B
Prod-05202,C,CRL-106,2026-11-09 0:48:00,2026-11-09 1:02:00,G
Prod-05203,C,CRL-104,2026-11-09 4:09:00,2026-11-09 4:17:00,G
Prod-05204,C,CRL-104,2026-11-09 8:09:00,2026-11-09 8:28:00,G
Prod-05205,C,CRL-105,2026-11-09 10:29:00,2026-11-09 10:36:00,G
Prod-05206,C,CRL-104,2026-11-09 12:33:00,2026-11-09 12:42:00,G
Prod-05207,C,CRL-102,2026-11-09 16:14:00,2026-11-09 16:27:00,G
Prod-05208,C,CRL-106,2026-11-09 20:51:00,2026-11-09 21:06:00,G
Prod-05209,C,CRL-105,2026-11-10 0:01:00,2026-11-10 0:13:00,G
Prod-05210,C,CRL-101,2026-11-10 2:50:00,2026-11-10 3:04:00,G
Prod-05212,C,CRL-105,2026-11-10 9:13:00,2026-11-10 9:31:00,G
Prod-05214,C,CRL-101,2026-11-10 12:39:00,2026-11-10 12:46:00,G
Prod-05216,C,CRL-106,2026-11-10 18:02:00,2026-11-10 18:19:00,G
Prod-05217,C,CRL-106,2026-11-10 20:50:00,2026-11-10 21:04:00,G
Prod-05218,C,CRL-103,2026-11-11 0:44:00,2026-11-11 1:00:00,G
Prod-05219,C,CRL-104,2026-11-11 4:30:00,2026-11-11 4:47:00,G
Prod-05220,C,CRL-104,2026-11-11 7:32:00,2026-11-11 7:42:00,G
Prod-05221,C,CRL-105,2026-11-11 11:59:00,2026-11-11 12:04:00,G
Prod-05222,C,CRL-103,2026-11-11 15:05:00,2026-11-11 15:12:00,R
Prod-05222,C,CRL-105,2026-11-11 15:12:00,2026-11-11 15:28:00,G
Prod-05224,C,CRL-102,2026-11-11 20:30:00,2026-11-11 20:48:00,G
Prod-05225,C,CRL-103,2026-11-11 23:50:00,2026-11-11 23:56:00,G
Prod-05226,C,CRL-103,2026-11-12 4:33:00,2026-11-12 4:52:00,G
Prod-05228,C,CRL-104,2026-11-12 8:14:00,2026-11-12 8:33:00,G
Prod-05229,C,CRL-101,2026-11-12 10:24:00,2026-11-12 10:34:00,G
Prod-05230,C,CRL-105,2026-11-12 14:19:00,2026-11-12 14:35:00,G
Prod-05231,C,CRL-103,2026-11-12 17:03:00,2026-11-12 17:17:00,G
Prod-05233,C,CRL-105,2026-11-13 0:19:00,2026-11-13 0:27:00,G
Prod-05235,C,CRL-102,2026-11-13 3:04:00,2026-11-13 3:16:00,G
Prod-05237,C,CRL-103,2026-11-13 6:50:00,2026-11-13 7:07:00,G
Prod-05239,C,CRL-101,2026-11-13 12:22:00,2026-11-13 12:35:00,R
Prod-05239,C,CRL-103,2026-11-13 12:35:00,2026-11-13 12:53:00,G
Prod-05241,C,CRL-107,2026-11-13 18:42:00,2026-11-13 18:52:00,G
Prod-05242,C,CRL-107,2026-11-13 21:55:00,2026-11-13 22:08:00,R
Prod-05242,C,CRL-104,2026-11-13 22:08:00,2026-11-13 22:15:00,G
Prod-05244,C,CRL-106,2026-11-14 4:24:00,2026-11-14 4:32:00,G
Prod-05247,C,CRL-106,2026-11-14 12:05:00,2026-11-14 12:16:00,R
Prod-05247,C,CRL-106,2026-11-14 12:16:00,2026-11-14 12:22:00,G
Prod-05248,C,CRL-105,2026-11-14 15:36:00,2026-11-14 15:47:00,G
Prod-05249,C,CRL-101,2026-11-14 18:47:00,2026-11-14 18:54:00,G
Prod-05251,C,CRL-106,2026-11-15 1:47:00,2026-11-15 1:52:00,G
Prod-05252,C,CRL-102,2026-11-15 5:00:00,2026-11-15 5:09:00,G
Prod-05253,C,CRL-105,2026-11-15 8:55:00,2026-11-15 9:13:00,G
Prod-05254,C,CRL-104,2026-11-15 12:49:00,2026-11-15 13:03:00,G
Prod-05255,C,CRL-105,2026-11-15 16:09:00,2026-11-15 16:17:00,G
Prod-05257,C,CRL-102,2026-11-15 20:46:00,2026-11-15 21:06:00,G
Prod-05258,C,CRL-107,2026-11-15 23:13:00,2026-11-15 23:21:00,G
Prod-05259,C,CRL-107,2026-11-16 2:05:00,2026-11-16 2:17:00,B
Prod-05260,C,CRL-101,2026-11-16 5:30:00,2026-11-16 5:37:00,G
Prod-05261,C,CRL-105,2026-11-16 8:59:00,2026-11-16 9:19:00,G
Prod-05262,C,CRL-102,2026-11-16 13:29:00,2026-11-16 13:37:00,G
Prod-05263,C,CRL-107,2026-11-16 16:12:00,2026-11-16 16:20:00,G
Prod-05264,C,CRL-104,2026-11-16 19:41:00,2026-11-16 19:56:00,G
Prod-05265,C,CRL-102,2026-11-17 0:19:00,2026-11-17 0:27:00,G
Prod-05266,C,CRL-105,2026-11-17 4:20:00,2026-11-17 4:29:00,G
Prod-05267,C,CRL-107,2026-11-17 6:35:00,2026-11-17 6:44:00,G
Prod-05268,C,CRL-103,2026-11-17 9:46:00,2026-11-17 9:56:00,G
Prod-05269,C,CRL-105,2026-11-17 13:25:00,2026-11-17 13:37:00,G
Prod-05270,C,CRL-102,2026-11-17 15:59:00,2026-11-17 16:05:00,G
Prod-05271,C,CRL-103,2026-11-17 18:50:00,2026-11-17 19:03:00,G
Prod-05272,C,CRL-104,2026-11-17 22:22:00,2026-11-17 22:34:00,G
Prod-05273,C,CRL-107,2026-11-18 1:18:00,2026-11-18 1:27:00,G
Prod-05274,C,CRL-104,2026-11-18 5:16:00,2026-11-18 5:23:00,G
Prod-05275,C,CRL-107,2026-11-18 9:01:00,2026-11-18 9:17:00,G
Prod-05276,C,CRL-104,2026-11-18 12:19:00,2026-11-18 12:25:00,G
Prod-05277,C,CRL-107,2026-11-18 15:27:00,2026-11-18 15:33:00,G
Prod-05279,C,CRL-104,2026-11-18 20:26:00,2026-11-18 20:33:00,G
Prod-05282,C,CRL-101,2026-11-19 4:49:00,2026-11-19 4:57:00,G
Prod-05284,C,CRL-101,2026-11-19 11:02:00,2026-11-19 11:11:00,G
Prod-05286,C,CRL-102,2026-11-19 18:12:00,2026-11-19 18:20:00,B
Prod-05287,C,CRL-103,2026-11-19 22:18:00,2026-11-19 22:30:00,G
Prod-05288,C,CRL-106,2026-11-20 2:46:00,2026-11-20 2:54:00,G
Prod-05289,C,CRL-103,2026-11-20 5:22:00,2026-11-20 5:42:00,G
Prod-05290,C,CRL-104,2026-11-20 9:36:00,2026-11-20 9:42:00,G
