제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-05280,C,CRL-101,2025-01-25 21:29:31.920381,2025-01-25 21:37:04.202385,G
Prod-05276,C,CRL-102,2025-01-25 21:35:11.311323,2025-01-25 21:53:42.195023,G
Prod-05281,C,CRL-101,2025-01-25 21:37:04.202385,2025-01-25 21:52:50.364266,G
Prod-05282,C,CRL-106,2025-01-25 21:37:38.754611,2025-01-25 21:50:14.433942,G
Prod-05273,C,CRL-104,2025-01-25 21:38:36.848009,2025-01-25 21:44:50.582814,G
Prod-05274,C,CRL-105,2025-01-25 21:40:48.549280,2025-01-25 21:59:31.246265,G
Prod-05275,C,CRL-107,2025-01-25 21:43:30.206919,2025-01-25 21:59:34.026050,G
Prod-05290,C,CRL-107,2025-01-25 22:00:08.180851,2025-01-25 22:17:23.314096,G
Prod-05284,C,CRL-103,2025-01-25 22:18:49.516127,2025-01-25 22:27:18.355884,G
Prod-05286,C,CRL-106,2025-01-25 22:35:23.513970,2025-01-25 22:47:37.007807,G
Prod-05288,C,CRL-102,2025-01-25 22:56:14.666650,2025-01-25 23:12:50.483622,B
Prod-05285,C,CRL-104,2025-01-25 23:01:08.927789,2025-01-25 23:17:23.876787,G
Prod-05287,C,CRL-101,2025-01-25 23:01:26.268532,2025-01-25 23:12:44.673441,G
Prod-05295,C,CRL-101,2025-01-25 23:12:44.673441,2025-01-25 23:24:09.054573,G
Prod-05291,C,CRL-107,2025-01-25 23:15:19.528244,2025-01-25 23:23:56.479928,B
Prod-05289,C,CRL-105,2025-01-25 23:22:52.168658,2025-01-25 23:42:42.381298,G
Prod-05300,C,CRL-107,2025-01-25 23:23:56.479928,2025-01-25 23:34:15.748459,G
Prod-05301,C,CRL-101,2025-01-25 23:33:21.293278,2025-01-25 23:52:39.376928,G
Prod-05294,C,CRL-106,2025-01-25 23:43:11.753029,2025-01-26 00:00:11.829716,G
Prod-05296,C,CRL-102,2025-01-25 23:52:51.144874,2025-01-25 23:58:05.888636,G
Prod-05307,C,CRL-102,2025-01-25 23:58:05.888636,2025-01-26 00:17:56.307196,G
Prod-05303,C,CRL-105,2025-01-26 00:08:30.466453,2025-01-26 00:28:29.997554,G
Prod-05302,C,CRL-107,2025-01-26 00:08:50.756283,2025-01-26 00:17:33.062827,G
Prod-05293,C,CRL-103,2025-01-26 00:12:41.697144,2025-01-26 00:27:35.333575,G
Prod-05309,C,CRL-107,2025-01-26 00:17:33.062827,2025-01-26 00:27:51.404053,G
Prod-05310,C,CRL-102,2025-01-26 00:17:56.307196,2025-01-26 00:35:48.076711,G
Prod-05298,C,CRL-104,2025-01-26 00:21:28.369679,2025-01-26 00:31:42.252194,G
Prod-05312,C,CRL-107,2025-01-26 00:27:51.404053,2025-01-26 00:33:21.567809,G
Prod-05308,C,CRL-106,2025-01-26 00:35:31.958288,2025-01-26 00:49:37.223036,G
Prod-05305,C,CRL-101,2025-01-26 00:50:36.508070,2025-01-26 01:10:20.836493,G
Prod-05316,C,CRL-107,2025-01-26 00:50:38.533120,2025-01-26 01:01:04.701382,G
Prod-05320,C,CRL-101,2025-01-26 01:10:20.836493,2025-01-26 01:29:22.305270,R
Prod-05318,C,CRL-106,2025-01-26 01:21:53.495929,2025-01-26 01:29:26.468186,G
Prod-05320,C,CRL-101,2025-01-26 01:29:22.305270,2025-01-26 01:40:15.864637,G
Prod-05314,C,CRL-104,2025-01-26 01:31:43.673584,2025-01-26 01:37:18.356648,G
Prod-05321,C,CRL-106,2025-01-26 01:35:53.853149,2025-01-26 01:46:15.209264,G
Prod-05325,C,CRL-106,2025-01-26 01:50:14.826944,2025-01-26 02:05:20.723279,G
Prod-05311,C,CRL-103,2025-01-26 01:51:11.270820,2025-01-26 02:10:12.056024,B
Prod-05319,C,CRL-107,2025-01-26 02:11:27.546904,2025-01-26 02:17:50.826336,G
Prod-05317,C,CRL-102,2025-01-26 02:38:04.794003,2025-01-26 02:52:15.506437,G
Prod-05328,C,CRL-103,2025-01-26 02:49:51.151135,2025-01-26 03:07:18.270231,G
Prod-05313,C,CRL-105,2025-01-26 02:53:08.460667,2025-01-26 03:11:19.082533,G
Prod-05327,C,CRL-106,2025-01-26 02:54:10.876040,2025-01-26 03:03:41.858800,G
Prod-05333,C,CRL-103,2025-01-26 03:07:18.270231,2025-01-26 03:14:12.620004,G
Prod-05324,C,CRL-101,2025-01-26 03:14:19.592567,2025-01-26 03:29:58.289529,G
Prod-05332,C,CRL-106,2025-01-26 03:23:25.135065,2025-01-26 03:37:11.985881,G
Prod-05336,C,CRL-101,2025-01-26 03:29:58.289529,2025-01-26 03:42:09.055277,G
Prod-05329,C,CRL-107,2025-01-26 03:31:32.285524,2025-01-26 03:42:19.570279,G
Prod-05334,C,CRL-105,2025-01-26 03:38:28.886482,2025-01-26 03:46:08.017317,G
Prod-05331,C,CRL-102,2025-01-26 03:39:06.618533,2025-01-26 03:46:03.087212,G
Prod-05335,C,CRL-103,2025-01-26 03:40:58.372019,2025-01-26 03:59:44.836768,G
Prod-05338,C,CRL-101,2025-01-26 03:42:09.055277,2025-01-26 04:00:50.131853,G
Prod-05339,C,CRL-107,2025-01-26 03:42:19.570279,2025-01-26 03:50:11.216779,G
Prod-05323,C,CRL-104,2025-01-26 03:46:03.187352,2025-01-26 04:03:49.025073,G
Prod-05341,C,CRL-105,2025-01-26 03:46:08.017317,2025-01-26 04:04:30.234621,R
Prod-05340,C,CRL-102,2025-01-26 03:54:55.160022,2025-01-26 04:01:51.124072,G
Prod-05342,C,CRL-103,2025-01-26 03:59:44.836768,2025-01-26 04:06:55.359483,G
Prod-05341,C,CRL-107,2025-01-26 04:04:30.234621,2025-01-26 04:13:58.086506,G
Prod-05337,C,CRL-106,2025-01-26 04:15:03.459837,2025-01-26 04:20:45.106700,G
Prod-05347,C,CRL-103,2025-01-26 04:17:32.226356,2025-01-26 04:35:24.159551,G
Prod-05343,C,CRL-101,2025-01-26 04:21:35.262722,2025-01-26 04:38:39.293131,G
Prod-05349,C,CRL-106,2025-01-26 04:38:35.463952,2025-01-26 04:45:32.587241,G
Prod-05351,C,CRL-101,2025-01-26 04:51:36.127874,2025-01-26 05:09:09.153875,G
Prod-05353,C,CRL-106,2025-01-26 05:03:53.693153,2025-01-26 05:10:22.215509,G
Prod-05350,C,CRL-103,2025-01-26 05:05:41.455605,2025-01-26 05:13:12.656089,B
Prod-05354,C,CRL-101,2025-01-26 05:09:09.153875,2025-01-26 05:24:03.708066,G
Prod-05346,C,CRL-105,2025-01-26 05:13:19.386783,2025-01-26 05:25:56.241855,G
Prod-05345,C,CRL-104,2025-01-26 05:23:15.844073,2025-01-26 05:32:50.625965,G
Prod-05357,C,CRL-103,2025-01-26 05:24:00.000050,2025-01-26 05:41:11.828946,G
Prod-05356,C,CRL-106,2025-01-26 05:33:32.941747,2025-01-26 05:40:05.181770,G
Prod-05348,C,CRL-107,2025-01-26 05:33:49.158623,2025-01-26 05:44:02.678214,G
Prod-05344,C,CRL-102,2025-01-26 05:41:02.610635,2025-01-26 05:50:26.091251,G
Prod-05363,C,CRL-107,2025-01-26 06:03:03.203431,2025-01-26 06:14:05.363546,G
Prod-05358,C,CRL-101,2025-01-26 06:07:17.151464,2025-01-26 06:16:22.155965,G
Prod-05360,C,CRL-104,2025-01-26 06:08:01.643103,2025-01-26 06:18:02.404170,G
Prod-05364,C,CRL-102,2025-01-26 06:18:30.496546,2025-01-26 06:28:27.600253,G
Prod-05366,C,CRL-107,2025-01-26 06:25:36.209044,2025-01-26 06:33:21.394939,G
Prod-05359,C,CRL-105,2025-01-26 06:26:40.557186,2025-01-26 06:37:23.594176,G
Prod-05370,C,CRL-102,2025-01-26 06:40:36.960008,2025-01-26 06:56:53.192793,G
Prod-05362,C,CRL-103,2025-01-26 06:49:46.208702,2025-01-26 06:57:59.316302,G
Prod-05369,C,CRL-104,2025-01-26 06:52:01.861571,2025-01-26 07:00:06.132568,G
Prod-05371,C,CRL-107,2025-01-26 06:53:48.599638,2025-01-26 06:58:53.328374,G
Prod-05361,C,CRL-106,2025-01-26 06:55:17.017620,2025-01-26 07:08:30.133642,G
Prod-05373,C,CRL-102,2025-01-26 06:56:53.192793,2025-01-26 07:12:08.270778,G
Prod-05368,C,CRL-101,2025-01-26 07:00:46.063713,2025-01-26 07:12:21.176421,G
Prod-05374,C,CRL-103,2025-01-26 08:11:50.576451,2025-01-26 08:28:47.459515,G
Prod-05372,C,CRL-105,2025-01-26 08:15:26.320686,2025-01-26 08:31:06.486073,G
Prod-05376,C,CRL-107,2025-01-26 08:30:12.015488,2025-01-26 08:43:10.623975,G
Prod-05383,C,CRL-105,2025-01-26 08:31:06.486073,2025-01-26 08:43:57.414843,G
Prod-05378,C,CRL-106,2025-01-26 08:37:05.382858,2025-01-26 08:45:13.549790,B
Prod-05377,C,CRL-104,2025-01-26 08:43:04.511789,2025-01-26 08:56:41.403345,G
Prod-05388,C,CRL-106,2025-01-26 08:45:13.549790,2025-01-26 08:51:19.384383,G
Prod-05387,C,CRL-105,2025-01-26 09:00:29.269968,2025-01-26 09:15:52.320528,G
Prod-05382,C,CRL-103,2025-01-26 09:02:32.345622,2025-01-26 09:12:34.167276,G
Prod-05386,C,CRL-107,2025-01-26 09:03:03.271483,2025-01-26 09:09:55.558371,G
Prod-05389,C,CRL-106,2025-01-26 09:08:40.046423,2025-01-26 09:15:38.939468,G
Prod-05379,C,CRL-102,2025-01-26 09:25:15.126248,2025-01-26 09:31:18.112363,G
Prod-05380,C,CRL-101,2025-01-26 09:27:29.925875,2025-01-26 09:41:47.573425,G
Prod-05393,C,CRL-106,2025-01-26 09:32:25.101666,2025-01-26 09:39:10.526659,G
Prod-05390,C,CRL-104,2025-01-26 09:44:17.678640,2025-01-26 09:54:16.856742,G
Prod-05394,C,CRL-105,2025-01-26 09:51:13.275756,2025-01-26 10:04:30.049306,G
Prod-05395,C,CRL-102,2025-01-26 10:09:59.189864,2025-01-26 10:22:12.518824,G
Prod-05391,C,CRL-107,2025-01-26 10:12:58.362198,2025-01-26 10:29:58.223399,G
Prod-05402,C,CRL-102,2025-01-26 10:22:12.518824,2025-01-26 10:31:10.340394,G
Prod-05404,C,CRL-102,2025-01-26 10:31:10.340394,2025-01-26 10:44:41.995359,G
Prod-05397,C,CRL-106,2025-01-26 10:35:34.549871,2025-01-26 10:42:04.042520,G
Prod-05392,C,CRL-103,2025-01-26 10:44:36.296195,2025-01-26 10:55:47.662986,G
Prod-05401,C,CRL-105,2025-01-26 11:03:32.101623,2025-01-26 11:23:28.159451,G
Prod-05403,C,CRL-107,2025-01-26 11:09:21.555919,2025-01-26 11:27:48.567635,B
Prod-05398,C,CRL-101,2025-01-26 11:20:31.710397,2025-01-26 11:30:52.669220,G
Prod-05400,C,CRL-104,2025-01-26 11:30:23.251038,2025-01-26 11:49:08.640537,G
Prod-05406,C,CRL-106,2025-01-26 11:46:43.366105,2025-01-26 12:03:51.608773,G
Prod-05407,C,CRL-102,2025-01-26 11:58:03.988194,2025-01-26 12:16:38.997901,G
Prod-05413,C,CRL-104,2025-01-26 12:02:36.004187,2025-01-26 12:09:58.582480,G
Prod-05412,C,CRL-101,2025-01-26 12:06:30.569314,2025-01-26 12:11:38.816644,G
Prod-05415,C,CRL-104,2025-01-26 12:09:58.582480,2025-01-26 12:27:14.487283,G
Prod-05416,C,CRL-101,2025-01-26 12:11:38.816644,2025-01-26 12:30:23.728939,G
Prod-05408,C,CRL-103,2025-01-26 12:21:50.280682,2025-01-26 12:38:19.474654,G
Prod-05419,C,CRL-104,2025-01-26 12:27:14.487283,2025-01-26 12:35:33.361200,G
Prod-05420,C,CRL-101,2025-01-26 12:30:23.728939,2025-01-26 12:35:46.383142,G
Prod-05410,C,CRL-105,2025-01-26 12:55:34.293169,2025-01-26 13:12:05.765004,B
Prod-05421,C,CRL-104,2025-01-26 13:05:05.796658,2025-01-26 13:11:48.040705,G
Prod-05414,C,CRL-106,2025-01-26 13:06:20.905760,2025-01-26 13:19:51.379359,G
Prod-05423,C,CRL-103,2025-01-26 13:06:41.261114,2025-01-26 13:15:36.454849,G
Prod-05424,C,CRL-104,2025-01-26 13:11:48.040705,2025-01-26 13:23:10.659019,G
Prod-05411,C,CRL-107,2025-01-26 13:13:04.858626,2025-01-26 13:26:20.302369,G
Prod-05430,C,CRL-104,2025-01-26 13:24:56.506730,2025-01-26 13:38:00.689153,G
Prod-05426,C,CRL-105,2025-01-26 13:36:09.915054,2025-01-26 13:48:49.908975,G
Prod-05432,C,CRL-104,2025-01-26 13:38:00.689153,2025-01-26 13:43:36.495152,G
Prod-05429,C,CRL-106,2025-01-26 13:57:48.650085,2025-01-26 14:10:59.469280,G
Prod-05418,C,CRL-102,2025-01-26 13:58:07.041386,2025-01-26 14:14:29.046733,G
Prod-05422,C,CRL-101,2025-01-26 14:07:33.243600,2025-01-26 14:18:25.397743,G
Prod-05435,C,CRL-105,2025-01-26 14:12:26.431695,2025-01-26 14:25:03.313434,R
Prod-05435,C,CRL-106,2025-01-26 14:25:03.313434,2025-01-26 14:33:57.450834,G
Prod-05436,C,CRL-102,2025-01-26 14:29:29.849552,2025-01-26 14:46:43.504397,G
Prod-05431,C,CRL-107,2025-01-26 14:33:20.789979,2025-01-26 14:39:08.802309,G
Prod-05440,C,CRL-107,2025-01-26 14:46:44.744598,2025-01-26 14:55:38.065890,G
Prod-05427,C,CRL-103,2025-01-26 14:48:07.211672,2025-01-26 15:04:33.935328,G
Prod-05437,C,CRL-101,2025-01-26 14:50:18.127492,2025-01-26 14:55:52.052260,G
Prod-05444,C,CRL-103,2025-01-26 15:04:33.935328,2025-01-26 15:18:50.678140,G
Prod-05433,C,CRL-104,2025-01-26 15:06:03.069237,2025-01-26 15:14:15.394327,G
Prod-05442,C,CRL-107,2025-01-26 15:09:30.632122,2025-01-26 15:21:40.097066,G
Prod-05447,C,CRL-103,2025-01-26 15:18:50.678140,2025-01-26 15:30:56.667705,B
Prod-05438,C,CRL-105,2025-01-26 15:53:03.238651,2025-01-26 16:12:52.257312,G
Prod-05443,C,CRL-101,2025-01-26 15:54:58.543498,2025-01-26 16:10:47.459263,G
Prod-05441,C,CRL-102,2025-01-26 15:55:52.414110,2025-01-26 16:03:00.866826,G
Prod-05448,C,CRL-107,2025-01-26 15:56:55.336710,2025-01-26 16:12:27.599662,G
Prod-05446,C,CRL-104,2025-01-26 16:02:44.236283,2025-01-26 16:09:57.238782,G
Prod-05451,C,CRL-104,2025-01-26 16:09:57.238782,2025-01-26 16:27:29.076358,G
Prod-05439,C,CRL-106,2025-01-26 16:14:20.258702,2025-01-26 16:27:17.698835,G
Prod-05449,C,CRL-103,2025-01-26 16:25:16.310272,2025-01-26 16:36:06.478150,G
Prod-05457,C,CRL-103,2025-01-26 16:59:00.266952,2025-01-26 17:05:26.423074,G
Prod-05458,C,CRL-103,2025-01-26 17:05:26.423074,2025-01-26 17:11:42.362508,B
Prod-05453,C,CRL-107,2025-01-26 17:09:42.683206,2025-01-26 17:27:11.219706,R
Prod-05453,C,CRL-105,2025-01-26 17:27:11.219706,2025-01-26 17:42:22.123937,G
Prod-05452,C,CRL-101,2025-01-26 17:31:15.169300,2025-01-26 17:36:23.359204,G
Prod-05450,C,CRL-102,2025-01-26 17:35:34.050723,2025-01-26 17:50:56.154052,G
Prod-05460,C,CRL-101,2025-01-26 17:36:23.359204,2025-01-26 17:42:22.446979,G
Prod-05454,C,CRL-106,2025-01-26 17:36:46.611066,2025-01-26 17:44:18.407490,G
Prod-05461,C,CRL-105,2025-01-26 17:42:22.123937,2025-01-26 18:01:09.782576,G
Prod-05462,C,CRL-101,2025-01-26 17:42:22.446979,2025-01-26 17:50:20.531372,G
Prod-05464,C,CRL-106,2025-01-26 17:44:18.407490,2025-01-26 17:58:28.122361,G
Prod-05456,C,CRL-104,2025-01-26 17:47:06.099688,2025-01-26 17:55:24.370547,G
Prod-05465,C,CRL-101,2025-01-26 18:02:04.775360,2025-01-26 18:07:25.013919,G
Prod-05469,C,CRL-104,2025-01-26 18:03:37.567218,2025-01-26 18:23:30.454274,G
Prod-05470,C,CRL-106,2025-01-26 18:03:43.391313,2025-01-26 18:18:46.594021,G
Prod-05472,C,CRL-101,2025-01-26 18:07:25.013919,2025-01-26 18:16:24.207969,G
Prod-05473,C,CRL-101,2025-01-26 18:16:24.207969,2025-01-26 18:22:20.374722,G
Prod-05477,C,CRL-104,2025-01-26 18:23:30.454274,2025-01-26 18:32:42.040145,G
Prod-05459,C,CRL-103,2025-01-26 18:29:24.363176,2025-01-26 18:48:18.197097,R
Prod-05471,C,CRL-105,2025-01-26 18:42:01.906058,2025-01-26 19:01:58.545794,G
Prod-05479,C,CRL-103,2025-01-26 18:48:18.197097,2025-01-26 19:01:01.399691,G
Prod-05459,C,CRL-107,2025-01-26 18:48:18.197097,2025-01-26 18:53:20.384864,G
Prod-05467,C,CRL-102,2025-01-26 19:00:58.530050,2025-01-26 19:06:57.855483,G
Prod-05474,C,CRL-106,2025-01-26 19:06:42.564587,2025-01-26 19:12:58.244995,G
Prod-05485,C,CRL-102,2025-01-26 19:43:33.343982,2025-01-26 20:00:29.494289,G
Prod-05486,C,CRL-106,2025-01-26 20:29:29.835124,2025-01-26 20:40:36.280394,G
Prod-05482,C,CRL-103,2025-01-26 20:39:35.615775,2025-01-26 20:51:36.251059,G
Prod-05476,C,CRL-101,2025-01-26 20:49:06.629609,2025-01-26 20:59:57.277558,G
Prod-05489,C,CRL-103,2025-01-26 20:51:36.251059,2025-01-26 21:05:55.065025,B
Prod-05478,C,CRL-104,2025-01-26 20:54:15.273825,2025-01-26 21:00:55.999796,G
Prod-05480,C,CRL-107,2025-01-26 20:54:40.540571,2025-01-26 20:59:41.542366,G
Prod-05488,C,CRL-106,2025-01-26 20:55:03.284853,2025-01-26 21:01:15.045879,G
Prod-05490,C,CRL-107,2025-01-26 20:59:41.542366,2025-01-26 21:07:56.008907,G
Prod-05491,C,CRL-101,2025-01-26 20:59:57.277558,2025-01-26 21:09:57.553705,G
Prod-05492,C,CRL-104,2025-01-26 21:00:55.999796,2025-01-26 21:12:39.347329,B
Prod-05493,C,CRL-106,2025-01-26 21:01:15.045879,2025-01-26 21:20:30.567157,G
Prod-05494,C,CRL-103,2025-01-26 21:05:55.065025,2025-01-26 21:14:29.958210,G
Prod-05495,C,CRL-107,2025-01-26 21:07:56.008907,2025-01-26 21:13:22.756379,G
Prod-05496,C,CRL-101,2025-01-26 21:09:57.553705,2025-01-26 21:21:34.132610,G
Prod-05483,C,CRL-105,2025-01-26 21:26:40.807551,2025-01-26 21:41:27.461479,G
Prod-05497,C,CRL-104,2025-01-26 21:42:13.002915,2025-01-26 21:56:18.882231,G
Prod-05487,C,CRL-102,2025-01-26 21:50:14.088836,2025-01-26 22:09:41.027329,G
Prod-05505,C,CRL-102,2025-01-26 22:09:41.027329,2025-01-26 22:22:32.807810,G
Prod-05506,C,CRL-102,2025-01-26 22:22:32.807810,2025-01-26 22:41:28.428147,G
Prod-05498,C,CRL-107,2025-01-26 22:25:46.971699,2025-01-26 22:44:41.073638,G
Prod-05504,C,CRL-104,2025-01-26 22:29:58.713246,2025-01-26 22:44:51.711848,G
Prod-05503,C,CRL-105,2025-01-26 22:51:09.091270,2025-01-26 23:03:33.059929,G
Prod-05501,C,CRL-106,2025-01-26 22:53:05.120292,2025-01-26 22:59:55.373792,G
Prod-05510,C,CRL-106,2025-01-26 22:59:55.373792,2025-01-26 23:13:01.344564,G
Prod-05499,C,CRL-103,2025-01-26 23:02:38.660604,2025-01-26 23:18:41.620952,G
Prod-05511,C,CRL-105,2025-01-26 23:03:33.059929,2025-01-26 23:15:26.277458,B
Prod-05512,C,CRL-106,2025-01-26 23:13:01.344564,2025-01-26 23:26:47.649177,B
Prod-05509,C,CRL-104,2025-01-26 23:13:34.916125,2025-01-26 23:30:52.963922,G
Prod-05513,C,CRL-105,2025-01-26 23:18:00.023735,2025-01-26 23:30:14.614915,G
Prod-05508,C,CRL-107,2025-01-26 23:19:06.012991,2025-01-26 23:29:43.396124,G
Prod-05502,C,CRL-101,2025-01-26 23:25:18.011299,2025-01-26 23:38:46.664000,G
Prod-05516,C,CRL-106,2025-01-26 23:29:15.630045,2025-01-26 23:43:41.096971,G
Prod-05517,C,CRL-107,2025-01-26 23:29:43.396124,2025-01-26 23:40:12.253922,G
Prod-05518,C,CRL-105,2025-01-26 23:45:07.086047,2025-01-26 23:58:47.195559,G
Prod-05507,C,CRL-102,2025-01-26 23:53:41.189267,2025-01-27 00:09:14.857509,G
Prod-05527,C,CRL-102,2025-01-27 00:09:14.857509,2025-01-27 00:22:28.107678,G
Prod-05522,C,CRL-101,2025-01-27 00:27:57.217035,2025-01-27 00:40:11.672489,G
Prod-05529,C,CRL-101,2025-01-27 00:40:11.672489,2025-01-27 00:57:15.697508,G
Prod-05525,C,CRL-106,2025-01-27 00:46:28.254979,2025-01-27 00:52:24.759546,G
Prod-05532,C,CRL-106,2025-01-27 00:52:24.759546,2025-01-27 01:03:00.386076,G
Prod-05521,C,CRL-104,2025-01-27 01:02:34.395428,2025-01-27 01:15:22.436205,G
Prod-05515,C,CRL-103,2025-01-27 01:04:24.316323,2025-01-27 01:23:49.648576,G
Prod-05526,C,CRL-105,2025-01-27 01:16:02.908823,2025-01-27 01:30:53.675992,G
Prod-05536,C,CRL-103,2025-01-27 01:23:49.648576,2025-01-27 01:34:04.302404,B
Prod-05537,C,CRL-105,2025-01-27 01:30:53.675992,2025-01-27 01:47:10.126372,G
Prod-05523,C,CRL-107,2025-01-27 01:34:43.306207,2025-01-27 01:42:37.786159,G
Prod-05533,C,CRL-101,2025-01-27 01:42:36.443837,2025-01-27 02:00:27.315867,B
Prod-05539,C,CRL-107,2025-01-27 01:42:37.786159,2025-01-27 01:59:23.424407,G
Prod-05534,C,CRL-106,2025-01-27 01:54:38.523893,2025-01-27 02:00:56.325398,G
Prod-05542,C,CRL-107,2025-01-27 01:59:23.424407,2025-01-27 02:13:31.956966,G
Prod-05538,C,CRL-103,2025-01-27 02:02:24.066139,2025-01-27 02:09:12.022479,G
Prod-05545,C,CRL-103,2025-01-27 02:09:12.022479,2025-01-27 02:21:43.297950,G
Prod-05528,C,CRL-102,2025-01-27 02:21:04.538385,2025-01-27 02:31:32.411015,G
Prod-05544,C,CRL-106,2025-01-27 02:22:14.612547,2025-01-27 02:38:00.848966,G
Prod-05547,C,CRL-103,2025-01-27 02:30:12.732480,2025-01-27 02:45:39.408276,G
Prod-05546,C,CRL-107,2025-01-27 02:41:41.202734,2025-01-27 02:57:03.067526,B
Prod-05543,C,CRL-101,2025-01-27 02:54:18.109685,2025-01-27 03:08:54.884196,G
Prod-05548,C,CRL-102,2025-01-27 02:54:22.627898,2025-01-27 03:13:33.822338,G
Prod-05535,C,CRL-104,2025-01-27 02:57:31.850304,2025-01-27 03:08:45.024125,G
Prod-05552,C,CRL-104,2025-01-27 03:31:55.478818,2025-01-27 03:37:04.800560,G
Prod-05553,C,CRL-101,2025-01-27 03:49:56.790808,2025-01-27 03:57:17.189490,G
Prod-05541,C,CRL-105,2025-01-27 03:53:48.889158,2025-01-27 04:03:22.869845,G
Prod-05549,C,CRL-106,2025-01-27 03:59:28.077258,2025-01-27 04:04:31.844474,G
Prod-05557,C,CRL-105,2025-01-27 04:03:22.869845,2025-01-27 04:12:04.089118,G
Prod-05558,C,CRL-106,2025-01-27 04:04:31.844474,2025-01-27 04:23:44.740061,G
Prod-05560,C,CRL-106,2025-01-27 04:23:44.740061,2025-01-27 04:30:53.720213,G
Prod-05550,C,CRL-103,2025-01-27 04:27:53.845691,2025-01-27 04:42:37.164660,G
Prod-05556,C,CRL-101,2025-01-27 04:31:47.218796,2025-01-27 04:43:20.657328,G
Prod-05561,C,CRL-106,2025-01-27 04:32:06.523704,2025-01-27 04:44:06.811041,G
Prod-05554,C,CRL-102,2025-01-27 04:37:34.918884,2025-01-27 04:56:47.497732,G
Prod-05562,C,CRL-103,2025-01-27 04:42:37.164660,2025-01-27 04:53:14.356244,G
Prod-05563,C,CRL-101,2025-01-27 04:43:20.657328,2025-01-27 04:48:44.836579,G
Prod-05551,C,CRL-107,2025-01-27 04:51:24.681721,2025-01-27 05:09:11.780819,G
Prod-05555,C,CRL-104,2025-01-27 04:52:38.439943,2025-01-27 05:02:31.834609,G
Prod-05559,C,CRL-105,2025-01-27 05:01:24.652106,2025-01-27 05:12:45.450067,G
Prod-05565,C,CRL-101,2025-01-27 05:03:16.248342,2025-01-27 05:21:39.441101,G
Prod-05564,C,CRL-106,2025-01-27 05:04:31.666044,2025-01-27 05:17:52.870233,G
Prod-05572,C,CRL-106,2025-01-27 05:17:52.870233,2025-01-27 05:33:43.102792,G
Prod-05568,C,CRL-104,2025-01-27 05:18:52.934494,2025-01-27 05:34:45.152876,B
Prod-05571,C,CRL-105,2025-01-27 05:29:03.650008,2025-01-27 05:46:09.780090,G
Prod-05569,C,CRL-107,2025-01-27 05:32:27.005866,2025-01-27 05:48:57.820031,G
Prod-05579,C,CRL-107,2025-01-27 05:48:57.820031,2025-01-27 05:57:06.193711,G
Prod-05581,C,CRL-107,2025-01-27 05:57:06.193711,2025-01-27 06:08:27.192128,G
Prod-05575,C,CRL-104,2025-01-27 06:06:49.574805,2025-01-27 06:11:53.362809,G
Prod-05583,C,CRL-104,2025-01-27 06:17:53.920134,2025-01-27 06:27:14.473171,G
Prod-05566,C,CRL-103,2025-01-27 06:19:44.539284,2025-01-27 06:38:52.556816,G
Prod-05567,C,CRL-102,2025-01-27 06:20:23.597380,2025-01-27 06:33:50.838079,G
Prod-05573,C,CRL-101,2025-01-27 06:27:43.986024,2025-01-27 06:37:56.250893,G
Prod-05584,C,CRL-104,2025-01-27 06:33:17.477882,2025-01-27 06:44:21.502278,G
Prod-05578,C,CRL-105,2025-01-27 06:38:03.670726,2025-01-27 06:52:55.317707,B
Prod-05574,C,CRL-106,2025-01-27 06:43:28.564273,2025-01-27 06:52:00.085489,G
Prod-05589,C,CRL-105,2025-01-27 06:52:55.317707,2025-01-27 07:11:40.450368,G
Prod-05586,C,CRL-101,2025-01-27 07:07:01.670098,2025-01-27 07:26:26.924455,G
Prod-05582,C,CRL-107,2025-01-27 07:11:07.902048,2025-01-27 07:19:47.979429,G
Prod-05588,C,CRL-106,2025-01-27 07:13:45.020392,2025-01-27 07:24:42.236013,G
Prod-05587,C,CRL-103,2025-01-27 07:25:24.183424,2025-01-27 07:34:24.017141,R
Prod-05594,C,CRL-101,2025-01-27 07:33:25.933567,2025-01-27 07:50:05.962898,G
Prod-05587,C,CRL-104,2025-01-27 07:34:24.017141,2025-01-27 07:48:50.956238,B
Prod-05585,C,CRL-102,2025-01-27 07:52:38.961289,2025-01-27 08:07:35.566789,G
Prod-05591,C,CRL-107,2025-01-27 07:52:48.939660,2025-01-27 08:04:45.750406,G
Prod-05590,C,CRL-105,2025-01-27 07:59:06.350204,2025-01-27 08:04:55.072452,G
Prod-05598,C,CRL-101,2025-01-27 08:20:56.154087,2025-01-27 08:31:22.801798,G
Prod-05600,C,CRL-105,2025-01-27 08:22:11.443909,2025-01-27 08:42:10.854253,G
Prod-05593,C,CRL-106,2025-01-27 08:29:27.963201,2025-01-27 08:38:59.161655,G
Prod-05599,C,CRL-107,2025-01-27 09:10:21.073431,2025-01-27 09:15:37.051244,G
Prod-05602,C,CRL-101,2025-01-27 09:15:05.782556,2025-01-27 09:27:16.856129,G
Prod-05604,C,CRL-105,2025-01-27 09:16:05.144687,2025-01-27 09:27:05.615185,B
Prod-05601,C,CRL-102,2025-01-27 09:32:33.475677,2025-01-27 09:49:20.703963,G
Prod-05603,C,CRL-106,2025-01-27 09:41:44.210678,2025-01-27 09:50:47.759274,G
