제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-06146,A,AST-102,2025-01-29 18:44:54.832668,2025-01-29 20:02:24.542066,G
Prod-06147,A,AST-111,2025-01-29 18:51:47.665637,2025-01-29 19:54:28.022857,G
Prod-06148,A,AST-118,2025-01-29 18:52:03.972556,2025-01-29 20:30:52.902772,G
Prod-06149,A,AST-101,2025-01-29 18:54:30.170382,2025-01-29 20:13:49.336972,G
Prod-06150,A,AST-115,2025-01-29 19:08:40.453797,2025-01-29 20:17:50.723779,G
Prod-06151,A,AST-103,2025-01-29 19:10:53.577791,2025-01-29 20:39:17.520985,G
Prod-06152,A,AST-114,2025-01-29 19:15:44.227442,2025-01-29 21:28:29.366473,G
Prod-06153,A,AST-107,2025-01-29 19:24:00.302340,2025-01-29 20:51:34.567388,G
Prod-06154,A,AST-117,2025-01-29 19:44:03.388528,2025-01-29 22:35:26.380756,G
Prod-06155,A,AST-116,2025-01-29 19:45:09.635915,2025-01-29 21:38:13.894486,G
Prod-06156,A,AST-109,2025-01-29 19:50:33.206321,2025-01-29 22:40:29.877510,G
Prod-06157,A,AST-111,2025-01-29 19:54:28.022857,2025-01-29 22:46:41.853574,G
Prod-06158,A,AST-108,2025-01-29 20:00:21.340759,2025-01-29 21:23:49.256374,G
Prod-06159,A,AST-102,2025-01-29 20:02:24.542066,2025-01-29 21:11:48.457990,G
Prod-06160,A,AST-104,2025-01-29 20:12:34.466920,2025-01-29 23:11:22.626192,G
Prod-06161,A,AST-101,2025-01-29 20:13:49.336972,2025-01-29 23:04:31.871952,G
Prod-06162,A,AST-115,2025-01-29 20:17:50.723779,2025-01-29 22:17:45.816145,G
Prod-06163,A,AST-112,2025-01-29 20:29:48.255060,2025-01-29 23:16:10.682604,G
Prod-06164,A,AST-118,2025-01-29 20:30:52.902772,2025-01-29 21:36:32.081113,G
Prod-06165,A,AST-106,2025-01-29 20:38:43.364441,2025-01-29 23:06:21.341221,B
Prod-06166,A,AST-103,2025-01-29 20:39:17.520985,2025-01-29 21:55:21.251611,G
Prod-06167,A,AST-110,2025-01-29 20:42:11.098407,2025-01-29 22:47:09.336040,G
Prod-06168,A,AST-105,2025-01-29 20:44:42.475702,2025-01-29 22:44:38.946416,G
Prod-06169,A,AST-107,2025-01-29 20:51:34.567388,2025-01-29 23:06:03.528003,G
Prod-06170,A,AST-113,2025-01-29 20:56:17.788524,2025-01-29 22:33:46.483274,G
Prod-06171,A,AST-102,2025-01-29 21:11:48.457990,2025-01-29 23:20:15.951888,G
Prod-06172,A,AST-108,2025-01-29 21:23:49.256374,2025-01-29 23:32:13.987843,G
Prod-06173,A,AST-114,2025-01-29 21:28:29.366473,2025-01-29 23:59:36.606743,G
Prod-06174,A,AST-118,2025-01-29 21:36:32.081113,2025-01-29 23:55:03.286204,G
Prod-06175,A,AST-116,2025-01-29 21:38:13.894486,2025-01-29 23:54:28.716456,G
Prod-06176,A,AST-103,2025-01-29 21:55:21.251611,2025-01-29 23:50:15.147535,G
Prod-06177,A,AST-115,2025-01-29 22:17:45.816145,2025-01-30 00:59:02.574578,G
Prod-06178,A,AST-113,2025-01-29 22:33:46.483274,2025-01-30 00:46:11.860605,G
Prod-06179,A,AST-117,2025-01-29 22:35:26.380756,2025-01-30 01:17:35.213130,G
Prod-06180,A,AST-109,2025-01-29 22:40:29.877510,2025-01-30 01:37:16.686812,G
Prod-06181,A,AST-105,2025-01-29 22:44:38.946416,2025-01-29 23:54:35.383252,G
Prod-06182,A,AST-111,2025-01-29 22:46:41.853574,2025-01-29 23:58:56.153741,G
Prod-06183,A,AST-110,2025-01-29 22:47:09.336040,2025-01-30 00:54:17.985872,G
Prod-06184,A,AST-101,2025-01-29 23:04:31.871952,2025-01-30 00:17:45.417078,G
Prod-06185,A,AST-107,2025-01-29 23:06:03.528003,2025-01-30 00:17:12.024977,G
Prod-06186,A,AST-106,2025-01-29 23:06:21.341221,2025-01-30 02:04:54.370229,G
Prod-06187,A,AST-104,2025-01-29 23:11:22.626192,2025-01-30 01:27:14.205726,G
Prod-06188,A,AST-112,2025-01-29 23:16:10.682604,2025-01-30 00:23:47.058654,G
Prod-06189,A,AST-102,2025-01-29 23:20:15.951888,2025-01-30 01:12:04.580364,G
Prod-06190,A,AST-108,2025-01-29 23:32:13.987843,2025-01-30 02:24:56.791563,B
Prod-06191,A,AST-103,2025-01-29 23:50:15.147535,2025-01-30 02:42:34.017570,G
Prod-06192,A,AST-116,2025-01-29 23:54:28.716456,2025-01-30 02:46:36.705667,G
Prod-06193,A,AST-105,2025-01-29 23:54:35.383252,2025-01-30 02:19:39.044252,G
Prod-06194,A,AST-118,2025-01-29 23:55:03.286204,2025-01-30 02:15:16.839078,G
Prod-06195,A,AST-111,2025-01-29 23:58:56.153741,2025-01-30 01:26:19.800638,G
Prod-06196,A,AST-114,2025-01-29 23:59:36.606743,2025-01-30 01:41:36.689469,G
Prod-06197,A,AST-107,2025-01-30 00:17:12.024977,2025-01-30 02:43:55.595766,G
Prod-06198,A,AST-101,2025-01-30 00:17:45.417078,2025-01-30 03:00:25.223551,G
Prod-06199,A,AST-112,2025-01-30 00:23:47.058654,2025-01-30 01:41:12.500385,G
Prod-06200,A,AST-113,2025-01-30 00:46:11.860605,2025-01-30 02:02:04.203788,G
Prod-06201,A,AST-110,2025-01-30 00:54:17.985872,2025-01-30 02:34:28.777906,G
Prod-06202,A,AST-115,2025-01-30 00:59:02.574578,2025-01-30 02:01:43.992919,G
Prod-06203,A,AST-102,2025-01-30 01:12:04.580364,2025-01-30 02:47:14.112419,B
Prod-06204,A,AST-117,2025-01-30 01:17:35.213130,2025-01-30 02:47:27.065625,G
Prod-06205,A,AST-111,2025-01-30 01:26:19.800638,2025-01-30 03:04:51.636427,G
Prod-06206,A,AST-104,2025-01-30 01:27:14.205726,2025-01-30 03:07:19.241751,G
Prod-06207,A,AST-109,2025-01-30 01:37:16.686812,2025-01-30 02:54:27.692016,G
Prod-06208,A,AST-112,2025-01-30 01:41:12.500385,2025-01-30 03:30:32.873316,G
Prod-06209,A,AST-114,2025-01-30 01:41:36.689469,2025-01-30 03:17:01.908647,G
Prod-06210,A,AST-115,2025-01-30 02:01:43.992919,2025-01-30 03:15:54.882510,G
Prod-06211,A,AST-113,2025-01-30 02:02:04.203788,2025-01-30 03:52:03.288245,G
Prod-06212,A,AST-106,2025-01-30 02:04:54.370229,2025-01-30 04:41:31.178080,G
Prod-06213,A,AST-118,2025-01-30 02:15:16.839078,2025-01-30 03:27:15.553300,G
Prod-06214,A,AST-105,2025-01-30 02:19:39.044252,2025-01-30 04:32:31.224903,G
Prod-06215,A,AST-108,2025-01-30 02:24:56.791563,2025-01-30 03:37:19.776388,G
Prod-06216,A,AST-110,2025-01-30 02:34:28.777906,2025-01-30 04:49:59.198351,G
Prod-06217,A,AST-103,2025-01-30 02:42:34.017570,2025-01-30 04:27:36.762595,G
Prod-06218,A,AST-107,2025-01-30 02:43:55.595766,2025-01-30 05:29:15.772742,B
Prod-06219,A,AST-116,2025-01-30 02:46:36.705667,2025-01-30 04:31:23.787452,G
Prod-06220,A,AST-102,2025-01-30 02:47:14.112419,2025-01-30 03:53:41.570491,G
Prod-06221,A,AST-117,2025-01-30 02:47:27.065625,2025-01-30 04:46:56.551239,G
Prod-06222,A,AST-109,2025-01-30 02:54:27.692016,2025-01-30 05:22:29.136420,G
Prod-06223,A,AST-101,2025-01-30 03:00:25.223551,2025-01-30 04:07:49.228619,G
Prod-06224,A,AST-111,2025-01-30 03:04:51.636427,2025-01-30 05:20:42.535856,G
Prod-06225,A,AST-104,2025-01-30 03:07:19.241751,2025-01-30 04:43:05.618870,G
Prod-06226,A,AST-115,2025-01-30 03:15:54.882510,2025-01-30 04:48:33.004720,G
Prod-06227,A,AST-114,2025-01-30 03:17:01.908647,2025-01-30 05:18:18.393803,B
Prod-06228,A,AST-118,2025-01-30 03:27:15.553300,2025-01-30 06:04:06.823262,G
Prod-06229,A,AST-112,2025-01-30 03:30:32.873316,2025-01-30 06:10:45.550142,G
Prod-06230,A,AST-108,2025-01-30 03:37:19.776388,2025-01-30 06:08:49.968901,G
Prod-06231,A,AST-113,2025-01-30 03:52:03.288245,2025-01-30 05:09:11.483674,G
Prod-06232,A,AST-102,2025-01-30 03:53:41.570491,2025-01-30 06:20:23.150624,G
Prod-06233,A,AST-101,2025-01-30 04:07:49.228619,2025-01-30 06:56:33.838530,G
Prod-06234,A,AST-103,2025-01-30 04:27:36.762595,2025-01-30 06:43:06.788404,G
Prod-06235,A,AST-116,2025-01-30 04:31:23.787452,2025-01-30 05:45:46.632699,G
Prod-06236,A,AST-105,2025-01-30 04:32:31.224903,2025-01-30 07:28:36.360998,G
Prod-06237,A,AST-106,2025-01-30 04:41:31.178080,2025-01-30 05:41:56.476385,G
Prod-06238,A,AST-104,2025-01-30 04:43:05.618870,2025-01-30 06:24:17.094027,G
Prod-06239,A,AST-117,2025-01-30 04:46:56.551239,2025-01-30 07:22:46.998180,G
Prod-06240,A,AST-115,2025-01-30 04:48:33.004720,2025-01-30 05:51:13.426700,G
Prod-06241,A,AST-110,2025-01-30 04:49:59.198351,2025-01-30 06:49:55.985371,G
Prod-06242,A,AST-113,2025-01-30 05:09:11.483674,2025-01-30 07:04:56.699843,G
Prod-06243,A,AST-114,2025-01-30 05:18:18.393803,2025-01-30 06:35:09.351427,G
Prod-06244,A,AST-111,2025-01-30 05:20:42.535856,2025-01-30 08:16:42.141244,B
Prod-06245,A,AST-109,2025-01-30 05:22:29.136420,2025-01-30 07:01:23.232282,G
Prod-06246,A,AST-107,2025-01-30 05:29:15.772742,2025-01-30 07:49:15.441397,G
Prod-06247,A,AST-106,2025-01-30 05:41:56.476385,2025-01-30 07:12:31.322507,G
Prod-06248,A,AST-116,2025-01-30 05:45:46.632699,2025-01-30 06:48:26.015971,B
Prod-06249,A,AST-115,2025-01-30 05:51:13.426700,2025-01-30 08:01:57.046343,G
Prod-06250,A,AST-118,2025-01-30 06:04:06.823262,2025-01-30 07:06:01.428284,G
Prod-06251,A,AST-108,2025-01-30 06:08:49.968901,2025-01-30 08:33:05.149003,G
Prod-06252,A,AST-112,2025-01-30 06:10:45.550142,2025-01-30 07:18:07.371547,G
Prod-06253,A,AST-102,2025-01-30 06:20:23.150624,2025-01-30 07:50:25.444227,G
Prod-06254,A,AST-104,2025-01-30 06:24:17.094027,2025-01-30 07:31:14.629749,G
Prod-06255,A,AST-114,2025-01-30 06:35:09.351427,2025-01-30 09:05:27.673525,G
Prod-06256,A,AST-103,2025-01-30 06:43:06.788404,2025-01-30 09:13:36.631066,G
Prod-06257,A,AST-116,2025-01-30 06:48:26.015971,2025-01-30 09:46:18.508608,G
Prod-06258,A,AST-110,2025-01-30 06:49:55.985371,2025-01-30 09:49:39.801401,G
Prod-06259,A,AST-101,2025-01-30 06:56:33.838530,2025-01-30 08:24:21.647066,G
Prod-06260,A,AST-109,2025-01-30 07:01:23.232282,2025-01-30 09:26:40.057929,G
Prod-06261,A,AST-113,2025-01-30 07:04:56.699843,2025-01-30 08:37:34.020801,G
Prod-06262,A,AST-118,2025-01-30 07:06:01.428284,2025-01-30 09:09:00.955242,G
Prod-06263,A,AST-106,2025-01-30 07:12:31.322507,2025-01-30 08:38:52.117411,G
Prod-06264,A,AST-112,2025-01-30 07:18:07.371547,2025-01-30 09:12:17.918509,B
Prod-06265,A,AST-117,2025-01-30 07:22:46.998180,2025-01-30 08:38:25.371542,G
Prod-06266,A,AST-105,2025-01-30 07:28:36.360998,2025-01-30 08:54:51.342179,G
Prod-06267,A,AST-104,2025-01-30 07:31:14.629749,2025-01-30 10:01:25.041356,G
Prod-06268,A,AST-107,2025-01-30 07:49:15.441397,2025-01-30 09:59:37.742214,G
Prod-06269,A,AST-102,2025-01-30 07:50:25.444227,2025-01-30 09:36:55.562796,G
Prod-06270,A,AST-115,2025-01-30 08:01:57.046343,2025-01-30 09:12:56.941613,G
Prod-06271,A,AST-111,2025-01-30 08:16:42.141244,2025-01-30 10:04:36.448783,G
Prod-06272,A,AST-101,2025-01-30 08:24:21.647066,2025-01-30 09:57:03.915203,G
Prod-06273,A,AST-108,2025-01-30 08:33:05.149003,2025-01-30 11:23:46.071384,G
Prod-06274,A,AST-113,2025-01-30 08:37:34.020801,2025-01-30 10:00:20.181127,G
Prod-06275,A,AST-117,2025-01-30 08:38:25.371542,2025-01-30 10:23:52.554888,B
Prod-06276,A,AST-106,2025-01-30 08:38:52.117411,2025-01-30 11:02:19.432897,G
Prod-06277,A,AST-105,2025-01-30 08:54:51.342179,2025-01-30 10:25:18.161935,G
Prod-06278,A,AST-114,2025-01-30 09:05:27.673525,2025-01-30 10:27:01.034829,G
Prod-06279,A,AST-118,2025-01-30 09:09:00.955242,2025-01-30 10:50:24.559591,G
Prod-06280,A,AST-112,2025-01-30 09:12:17.918509,2025-01-30 10:32:06.891003,G
Prod-06281,A,AST-115,2025-01-30 09:12:56.941613,2025-01-30 11:57:30.950424,G
Prod-06282,A,AST-103,2025-01-30 09:13:36.631066,2025-01-30 11:53:49.978451,G
Prod-06283,A,AST-109,2025-01-30 09:26:40.057929,2025-01-30 12:25:36.057848,B
Prod-06284,A,AST-102,2025-01-30 09:36:55.562796,2025-01-30 12:35:56.254254,G
Prod-06285,A,AST-116,2025-01-30 09:46:18.508608,2025-01-30 11:28:40.640546,G
Prod-06286,A,AST-110,2025-01-30 09:49:39.801401,2025-01-30 12:04:07.740819,G
Prod-06287,A,AST-101,2025-01-30 09:57:03.915203,2025-01-30 11:21:20.099561,G
Prod-06288,A,AST-107,2025-01-30 09:59:37.742214,2025-01-30 11:22:39.308653,G
Prod-06289,A,AST-113,2025-01-30 10:00:20.181127,2025-01-30 12:40:57.669141,G
Prod-06290,A,AST-104,2025-01-30 10:01:25.041356,2025-01-30 11:25:53.702903,G
Prod-06291,A,AST-111,2025-01-30 10:04:36.448783,2025-01-30 11:06:32.668055,G
Prod-06292,A,AST-117,2025-01-30 10:23:52.554888,2025-01-30 12:17:08.697204,G
Prod-06293,A,AST-105,2025-01-30 10:25:18.161935,2025-01-30 13:20:35.430887,B
Prod-06294,A,AST-114,2025-01-30 10:27:01.034829,2025-01-30 13:26:05.840955,B
Prod-06295,A,AST-112,2025-01-30 10:32:06.891003,2025-01-30 12:22:24.541448,G
Prod-06296,A,AST-118,2025-01-30 10:50:24.559591,2025-01-30 12:22:55.971249,G
Prod-06297,A,AST-106,2025-01-30 11:02:19.432897,2025-01-30 13:51:54.464929,G
Prod-06298,A,AST-111,2025-01-30 11:06:32.668055,2025-01-30 13:36:58.039049,G
Prod-06299,A,AST-101,2025-01-30 11:21:20.099561,2025-01-30 13:13:14.880065,G
Prod-06300,A,AST-107,2025-01-30 11:22:39.308653,2025-01-30 12:38:05.271294,G
Prod-06301,A,AST-108,2025-01-30 11:23:46.071384,2025-01-30 13:02:37.944476,B
Prod-06302,A,AST-104,2025-01-30 11:25:53.702903,2025-01-30 14:24:53.807003,B
Prod-06303,A,AST-116,2025-01-30 11:28:40.640546,2025-01-30 13:50:54.140534,G
Prod-06304,A,AST-103,2025-01-30 11:53:49.978451,2025-01-30 13:54:55.605161,G
Prod-06305,A,AST-115,2025-01-30 11:57:30.950424,2025-01-30 14:32:10.725357,G
Prod-06306,A,AST-110,2025-01-30 12:04:07.740819,2025-01-30 14:56:43.609517,G
Prod-06307,A,AST-117,2025-01-30 12:17:08.697204,2025-01-30 15:12:28.270206,G
Prod-06308,A,AST-112,2025-01-30 12:22:24.541448,2025-01-30 14:35:30.466056,G
Prod-06309,A,AST-118,2025-01-30 12:22:55.971249,2025-01-30 14:34:15.984715,G
Prod-06310,A,AST-109,2025-01-30 12:25:36.057848,2025-01-30 14:56:25.755862,G
Prod-06311,A,AST-102,2025-01-30 12:35:56.254254,2025-01-30 14:41:34.687020,G
Prod-06312,A,AST-107,2025-01-30 12:38:05.271294,2025-01-30 15:26:16.948162,G
Prod-06313,A,AST-113,2025-01-30 12:40:57.669141,2025-01-30 13:59:29.138107,G
Prod-06314,A,AST-108,2025-01-30 13:02:37.944476,2025-01-30 14:43:33.588319,G
Prod-06315,A,AST-101,2025-01-30 13:13:14.880065,2025-01-30 15:45:56.285634,G
Prod-06316,A,AST-105,2025-01-30 13:20:35.430887,2025-01-30 16:15:01.316224,G
Prod-06317,A,AST-114,2025-01-30 13:26:05.840955,2025-01-30 15:49:25.322860,G
Prod-06318,A,AST-111,2025-01-30 13:36:58.039049,2025-01-30 16:16:30.044539,G
Prod-06319,A,AST-116,2025-01-30 13:50:54.140534,2025-01-30 16:37:02.505188,G
Prod-06320,A,AST-106,2025-01-30 13:51:54.464929,2025-01-30 15:07:28.475244,G
Prod-06321,A,AST-103,2025-01-30 13:54:55.605161,2025-01-30 15:49:26.292386,G
Prod-06322,A,AST-113,2025-01-30 13:59:29.138107,2025-01-30 15:02:24.265363,G
Prod-06323,A,AST-104,2025-01-30 14:24:53.807003,2025-01-30 16:34:38.633261,G
Prod-06324,A,AST-115,2025-01-30 14:32:10.725357,2025-01-30 16:18:38.464327,G
Prod-06325,A,AST-118,2025-01-30 14:34:15.984715,2025-01-30 17:11:05.986271,G
Prod-06326,A,AST-112,2025-01-30 14:35:30.466056,2025-01-30 17:20:15.127376,G
Prod-06327,A,AST-102,2025-01-30 14:41:34.687020,2025-01-30 16:04:11.155248,G
Prod-06328,A,AST-108,2025-01-30 14:43:33.588319,2025-01-30 16:28:29.974859,G
Prod-06329,A,AST-109,2025-01-30 14:56:25.755862,2025-01-30 16:42:12.974034,G
Prod-06330,A,AST-110,2025-01-30 14:56:43.609517,2025-01-30 16:40:14.387435,G
Prod-06331,A,AST-113,2025-01-30 15:02:24.265363,2025-01-30 16:22:35.478001,B
Prod-06332,A,AST-106,2025-01-30 15:07:28.475244,2025-01-30 16:32:51.881120,G
Prod-06333,A,AST-117,2025-01-30 15:12:28.270206,2025-01-30 17:29:33.898152,G
Prod-06334,A,AST-107,2025-01-30 15:26:16.948162,2025-01-30 18:20:42.954384,G
Prod-06335,A,AST-101,2025-01-30 15:45:56.285634,2025-01-30 17:44:54.187851,G
Prod-06336,A,AST-114,2025-01-30 15:49:25.322860,2025-01-30 17:52:45.896954,G
Prod-06337,A,AST-103,2025-01-30 15:49:26.292386,2025-01-30 17:34:53.654988,G
Prod-06338,A,AST-102,2025-01-30 16:04:11.155248,2025-01-30 18:31:09.825922,G
Prod-06339,A,AST-105,2025-01-30 16:15:01.316224,2025-01-30 18:51:01.918284,B
Prod-06340,A,AST-111,2025-01-30 16:16:30.044539,2025-01-30 17:44:43.844494,G
Prod-06341,A,AST-115,2025-01-30 16:18:38.464327,2025-01-30 19:18:04.532962,G
Prod-06342,A,AST-113,2025-01-30 16:22:35.478001,2025-01-30 18:24:51.886272,G
Prod-06343,A,AST-108,2025-01-30 16:28:29.974859,2025-01-30 19:11:26.586608,G
Prod-06344,A,AST-106,2025-01-30 16:32:51.881120,2025-01-30 17:57:03.818091,G
Prod-06345,A,AST-104,2025-01-30 16:34:38.633261,2025-01-30 19:29:48.129789,G
Prod-06346,A,AST-116,2025-01-30 16:37:02.505188,2025-01-30 19:16:22.283402,G
Prod-06347,A,AST-110,2025-01-30 16:40:14.387435,2025-01-30 19:18:54.439388,B
Prod-06348,A,AST-109,2025-01-30 16:42:12.974034,2025-01-30 18:57:00.716842,G
Prod-06349,A,AST-118,2025-01-30 17:11:05.986271,2025-01-30 19:57:20.157780,G
Prod-06350,A,AST-112,2025-01-30 17:20:15.127376,2025-01-30 19:18:36.218056,G
Prod-06351,A,AST-117,2025-01-30 17:29:33.898152,2025-01-30 19:43:08.166661,G
Prod-06352,A,AST-103,2025-01-30 17:34:53.654988,2025-01-30 18:37:54.949616,G
Prod-06353,A,AST-111,2025-01-30 17:44:43.844494,2025-01-30 18:55:38.228736,G
Prod-06354,A,AST-101,2025-01-30 17:44:54.187851,2025-01-30 19:23:07.782918,G
Prod-06355,A,AST-114,2025-01-30 17:52:45.896954,2025-01-30 20:19:03.066601,G
Prod-06356,A,AST-106,2025-01-30 17:57:03.818091,2025-01-30 20:50:16.872450,G
Prod-06357,A,AST-107,2025-01-30 18:20:42.954384,2025-01-30 19:57:55.264048,G
Prod-06358,A,AST-113,2025-01-30 18:24:51.886272,2025-01-30 20:24:48.359133,G
Prod-06359,A,AST-102,2025-01-30 18:31:09.825922,2025-01-30 20:20:39.639454,B
Prod-06360,A,AST-103,2025-01-30 18:37:54.949616,2025-01-30 20:50:13.369574,G
Prod-06361,A,AST-105,2025-01-30 18:51:01.918284,2025-01-30 21:10:12.901692,G
Prod-06362,A,AST-111,2025-01-30 18:55:38.228736,2025-01-30 21:31:51.464539,G
Prod-06363,A,AST-109,2025-01-30 18:57:00.716842,2025-01-30 21:14:54.303171,G
Prod-06364,A,AST-108,2025-01-30 19:11:26.586608,2025-01-30 20:22:04.960262,G
Prod-06365,A,AST-116,2025-01-30 19:16:22.283402,2025-01-30 21:49:56.225344,G
Prod-06366,A,AST-115,2025-01-30 19:18:04.532962,2025-01-30 20:28:55.035285,G
Prod-06367,A,AST-112,2025-01-30 19:18:36.218056,2025-01-30 21:05:03.818022,G
Prod-06368,A,AST-110,2025-01-30 19:18:54.439388,2025-01-30 22:18:07.630439,G
Prod-06369,A,AST-101,2025-01-30 19:23:07.782918,2025-01-30 21:48:34.790569,G
Prod-06370,A,AST-104,2025-01-30 19:29:48.129789,2025-01-30 22:04:00.959639,G
Prod-06371,A,AST-117,2025-01-30 19:43:08.166661,2025-01-30 22:17:34.917058,G
Prod-06372,A,AST-118,2025-01-30 19:57:20.157780,2025-01-30 22:02:14.470603,G
Prod-06373,A,AST-107,2025-01-30 19:57:55.264048,2025-01-30 22:57:02.312044,G
Prod-06374,A,AST-114,2025-01-30 20:19:03.066601,2025-01-30 22:33:40.643816,G
Prod-06375,A,AST-102,2025-01-30 20:20:39.639454,2025-01-30 23:19:15.212392,G
Prod-06376,A,AST-108,2025-01-30 20:22:04.960262,2025-01-30 22:06:38.202350,G
Prod-06377,A,AST-113,2025-01-30 20:24:48.359133,2025-01-30 23:23:13.821305,G
Prod-06378,A,AST-115,2025-01-30 20:28:55.035285,2025-01-30 23:04:29.152873,B
Prod-06379,A,AST-103,2025-01-30 20:50:13.369574,2025-01-30 23:28:34.368009,G
Prod-06380,A,AST-106,2025-01-30 20:50:16.872450,2025-01-30 23:32:33.634775,G
Prod-06381,A,AST-112,2025-01-30 21:05:03.818022,2025-01-30 22:39:29.826027,B
Prod-06382,A,AST-105,2025-01-30 21:10:12.901692,2025-01-30 23:02:06.151962,G
Prod-06383,A,AST-109,2025-01-30 21:14:54.303171,2025-01-30 23:02:02.248119,G
Prod-06384,A,AST-111,2025-01-30 21:31:51.464539,2025-01-30 23:21:41.255428,G
Prod-06385,A,AST-101,2025-01-30 21:48:34.790569,2025-01-30 23:49:39.161026,G
Prod-06386,A,AST-116,2025-01-30 21:49:56.225344,2025-01-31 00:04:58.978854,G
Prod-06387,A,AST-118,2025-01-30 22:02:14.470603,2025-01-31 00:04:42.991516,G
Prod-06388,A,AST-104,2025-01-30 22:04:00.959639,2025-01-30 23:22:31.982510,G
Prod-06389,A,AST-108,2025-01-30 22:06:38.202350,2025-01-31 00:00:44.000720,G
Prod-06390,A,AST-117,2025-01-30 22:17:34.917058,2025-01-31 00:45:55.512257,G
Prod-06391,A,AST-110,2025-01-30 22:18:07.630439,2025-01-30 23:24:01.981600,G
Prod-06392,A,AST-114,2025-01-30 22:33:40.643816,2025-01-31 01:18:27.771801,G
Prod-06393,A,AST-112,2025-01-30 22:39:29.826027,2025-01-31 01:07:41.310953,G
Prod-06394,A,AST-107,2025-01-30 22:57:02.312044,2025-01-31 00:24:31.585024,G
Prod-06395,A,AST-109,2025-01-30 23:02:02.248119,2025-01-31 01:18:56.898182,G
Prod-06396,A,AST-105,2025-01-30 23:02:06.151962,2025-01-31 01:47:50.302270,G
Prod-06397,A,AST-115,2025-01-30 23:04:29.152873,2025-01-31 01:52:58.374716,G
Prod-06398,A,AST-102,2025-01-30 23:19:15.212392,2025-01-31 01:39:13.614411,G
Prod-06399,A,AST-111,2025-01-30 23:21:41.255428,2025-01-31 01:24:42.784614,G
Prod-06400,A,AST-104,2025-01-30 23:22:31.982510,2025-01-31 00:42:42.252975,G
Prod-06401,A,AST-113,2025-01-30 23:23:13.821305,2025-01-31 00:49:48.392473,G
Prod-06402,A,AST-110,2025-01-30 23:24:01.981600,2025-01-31 01:42:50.797714,B
Prod-06403,A,AST-103,2025-01-30 23:28:34.368009,2025-01-31 01:16:52.203632,B
Prod-06404,A,AST-106,2025-01-30 23:32:33.634775,2025-01-31 01:38:06.674640,G
Prod-06405,A,AST-101,2025-01-30 23:49:39.161026,2025-01-31 00:51:27.848494,B
Prod-06406,A,AST-108,2025-01-31 00:00:44.000720,2025-01-31 01:09:25.371518,G
Prod-06407,A,AST-118,2025-01-31 00:04:42.991516,2025-01-31 01:31:23.277677,G
Prod-06408,A,AST-116,2025-01-31 00:04:58.978854,2025-01-31 01:58:56.608152,G
Prod-06409,A,AST-107,2025-01-31 00:24:31.585024,2025-01-31 03:02:58.142745,B
Prod-06410,A,AST-104,2025-01-31 00:42:42.252975,2025-01-31 01:54:02.741232,G
Prod-06411,A,AST-117,2025-01-31 00:45:55.512257,2025-01-31 02:30:49.163084,G
Prod-06412,A,AST-113,2025-01-31 00:49:48.392473,2025-01-31 03:02:09.517367,G
Prod-06413,A,AST-101,2025-01-31 00:51:27.848494,2025-01-31 03:21:58.367883,G
Prod-06414,A,AST-112,2025-01-31 01:07:41.310953,2025-01-31 02:09:48.999596,G
Prod-06415,A,AST-108,2025-01-31 01:09:25.371518,2025-01-31 03:46:46.735091,G
Prod-06416,A,AST-103,2025-01-31 01:16:52.203632,2025-01-31 03:23:27.519882,G
Prod-06417,A,AST-114,2025-01-31 01:18:27.771801,2025-01-31 04:16:24.634977,G
Prod-06418,A,AST-109,2025-01-31 01:18:56.898182,2025-01-31 03:41:43.375889,G
Prod-06419,A,AST-111,2025-01-31 01:24:42.784614,2025-01-31 02:29:01.591129,G
Prod-06420,A,AST-118,2025-01-31 01:31:23.277677,2025-01-31 04:19:40.322722,G
Prod-06421,A,AST-106,2025-01-31 01:38:06.674640,2025-01-31 03:55:43.556110,G
Prod-06422,A,AST-102,2025-01-31 01:39:13.614411,2025-01-31 03:37:40.144908,G
Prod-06423,A,AST-110,2025-01-31 01:42:50.797714,2025-01-31 03:52:16.269311,G
Prod-06424,A,AST-105,2025-01-31 01:47:50.302270,2025-01-31 04:46:18.063613,G
Prod-06425,A,AST-115,2025-01-31 01:52:58.374716,2025-01-31 02:59:18.045644,G
Prod-06426,A,AST-104,2025-01-31 01:54:02.741232,2025-01-31 04:21:23.772747,G
Prod-06427,A,AST-116,2025-01-31 01:58:56.608152,2025-01-31 04:58:49.833053,G
Prod-06428,A,AST-112,2025-01-31 02:09:48.999596,2025-01-31 04:52:37.652792,G
Prod-06429,A,AST-111,2025-01-31 02:29:01.591129,2025-01-31 03:58:21.649758,G
Prod-06430,A,AST-117,2025-01-31 02:30:49.163084,2025-01-31 05:05:50.834454,G
Prod-06431,A,AST-115,2025-01-31 02:59:18.045644,2025-01-31 05:54:51.642275,G
Prod-06432,A,AST-113,2025-01-31 03:02:09.517367,2025-01-31 05:42:38.334187,G
Prod-06433,A,AST-107,2025-01-31 03:02:58.142745,2025-01-31 05:47:01.133212,G
Prod-06434,A,AST-101,2025-01-31 03:21:58.367883,2025-01-31 05:10:48.206955,G
Prod-06435,A,AST-103,2025-01-31 03:23:27.519882,2025-01-31 04:51:53.255088,G
