제품ID,공정종류,장비ID,공정시작시간,공정종료시간,품질결과
Prod-05612,B,BEOL-118,2025-01-27 09:52:04.031779,2025-01-27 10:59:01.579546,G
Prod-05625,B,BEOL-116,2025-01-27 09:55:20.020720,2025-01-27 10:44:33.468547,G
Prod-05618,B,BEOL-105,2025-01-27 09:57:04.941626,2025-01-27 11:07:05.044023,G
Prod-05615,B,BEOL-124,2025-01-27 09:58:40.236238,2025-01-27 11:03:15.223294,G
Prod-05611,B,BEOL-101,2025-01-27 10:04:39.748890,2025-01-27 11:00:36.256237,G
Prod-05629,B,BEOL-113,2025-01-27 10:08:58.611918,2025-01-27 10:29:13.019230,G
Prod-05626,B,BEOL-115,2025-01-27 10:09:44.897937,2025-01-27 11:08:08.923474,G
Prod-05621,B,BEOL-110,2025-01-27 10:15:37.266372,2025-01-27 11:55:14.799971,G
Prod-05620,B,BEOL-104,2025-01-27 10:18:25.351711,2025-01-27 11:42:20.442605,G
Prod-05617,B,BEOL-117,2025-01-27 10:36:21.579773,2025-01-27 11:32:20.310601,G
Prod-05622,B,BEOL-112,2025-01-27 10:40:10.758455,2025-01-27 12:19:02.267733,G
Prod-05630,B,BEOL-121,2025-01-27 10:55:17.623767,2025-01-27 11:52:25.144554,G
Prod-05623,B,BEOL-120,2025-01-27 11:02:24.531303,2025-01-27 11:47:27.338902,G
Prod-05634,B,BEOL-109,2025-01-27 11:11:05.263063,2025-01-27 12:02:14.093168,G
Prod-05633,B,BEOL-106,2025-01-27 11:21:10.987346,2025-01-27 12:33:18.654432,G
Prod-05628,B,BEOL-107,2025-01-27 11:21:54.161446,2025-01-27 12:49:07.834825,G
Prod-05627,B,BEOL-108,2025-01-27 11:32:14.399025,2025-01-27 12:59:27.791665,G
Prod-05635,B,BEOL-103,2025-01-27 11:33:38.379846,2025-01-27 12:26:11.779424,G
Prod-05624,B,BEOL-111,2025-01-27 11:36:25.470182,2025-01-27 12:01:25.358750,G
Prod-05639,B,BEOL-116,2025-01-27 11:38:38.911246,2025-01-27 12:07:43.149100,G
Prod-05631,B,BEOL-119,2025-01-27 11:48:05.112770,2025-01-27 13:25:32.955822,G
Prod-05640,B,BEOL-122,2025-01-27 12:01:28.057264,2025-01-27 13:15:35.092690,G
Prod-05641,B,BEOL-118,2025-01-27 12:30:30.203829,2025-01-27 13:57:19.569716,G
Prod-05646,B,BEOL-115,2025-01-27 12:33:48.315452,2025-01-27 13:22:47.346291,G
Prod-05651,B,BEOL-110,2025-01-27 12:37:53.428041,2025-01-27 13:27:37.133213,G
Prod-05638,B,BEOL-113,2025-01-27 12:39:17.894469,2025-01-27 13:53:09.196065,G
Prod-05636,B,BEOL-114,2025-01-27 12:41:59.611470,2025-01-27 13:04:32.466410,G
Prod-05637,B,BEOL-123,2025-01-27 12:48:52.920846,2025-01-27 13:49:06.251590,B
Prod-05643,B,BEOL-101,2025-01-27 12:50:11.692262,2025-01-27 13:48:45.036179,G
Prod-05650,B,BEOL-121,2025-01-27 12:51:58.631629,2025-01-27 13:59:30.865667,G
Prod-05648,B,BEOL-104,2025-01-27 13:01:10.530872,2025-01-27 14:10:56.714888,G
Prod-05654,B,BEOL-116,2025-01-27 13:12:54.268515,2025-01-27 14:15:03.921729,G
Prod-05645,B,BEOL-105,2025-01-27 13:20:09.107122,2025-01-27 13:49:32.778621,G
Prod-05642,B,BEOL-102,2025-01-27 13:21:32.469329,2025-01-27 13:49:04.634328,B
Prod-05644,B,BEOL-124,2025-01-27 13:29:31.850201,2025-01-27 15:00:07.935829,G
Prod-05652,B,BEOL-111,2025-01-27 13:35:52.015376,2025-01-27 14:08:30.863358,G
Prod-05647,B,BEOL-117,2025-01-27 13:43:00.220163,2025-01-27 15:19:22.128175,G
Prod-05660,B,BEOL-108,2025-01-27 13:55:32.887987,2025-01-27 15:02:58.208759,G
Prod-05649,B,BEOL-120,2025-01-27 14:08:29.831899,2025-01-27 14:43:19.580227,G
Prod-05659,B,BEOL-107,2025-01-27 14:23:06.127187,2025-01-27 15:34:21.596230,G
Prod-05653,B,BEOL-109,2025-01-27 14:24:23.500294,2025-01-27 15:53:34.071625,G
Prod-05664,B,BEOL-115,2025-01-27 14:32:12.406965,2025-01-27 15:09:48.511142,G
Prod-05657,B,BEOL-103,2025-01-27 14:38:21.224880,2025-01-27 15:46:15.257117,G
Prod-05656,B,BEOL-112,2025-01-27 14:41:21.957643,2025-01-27 15:05:10.905285,G
Prod-05667,B,BEOL-101,2025-01-27 14:49:37.118587,2025-01-27 15:21:27.130851,G
Prod-05658,B,BEOL-106,2025-01-27 14:50:13.100685,2025-01-27 16:16:21.787216,G
Prod-05665,B,BEOL-119,2025-01-27 14:58:41.478897,2025-01-27 15:49:52.149776,G
Prod-05662,B,BEOL-114,2025-01-27 14:58:58.667238,2025-01-27 16:17:36.094801,G
Prod-05663,B,BEOL-122,2025-01-27 15:15:40.194672,2025-01-27 16:55:07.872076,B
Prod-05674,B,BEOL-111,2025-01-27 15:38:46.384140,2025-01-27 16:05:00.415834,G
Prod-05671,B,BEOL-113,2025-01-27 15:45:35.080390,2025-01-27 16:47:39.166533,G
Prod-05666,B,BEOL-110,2025-01-27 16:05:49.998825,2025-01-27 17:01:42.004224,G
Prod-05676,B,BEOL-116,2025-01-27 16:09:26.481344,2025-01-27 17:16:14.083206,G
Prod-05672,B,BEOL-118,2025-01-27 16:10:27.589937,2025-01-27 16:52:51.189328,B
Prod-05669,B,BEOL-123,2025-01-27 16:13:06.546960,2025-01-27 17:03:50.478582,G
Prod-05675,B,BEOL-104,2025-01-27 16:19:35.990183,2025-01-27 17:22:55.522964,G
Prod-05668,B,BEOL-102,2025-01-27 16:25:46.176543,2025-01-27 17:50:11.040652,G
Prod-05670,B,BEOL-105,2025-01-27 16:40:39.911429,2025-01-27 17:20:31.944811,G
Prod-05678,B,BEOL-124,2025-01-27 16:47:51.346604,2025-01-27 17:29:21.030558,G
Prod-05673,B,BEOL-121,2025-01-27 16:59:25.533422,2025-01-27 18:28:27.635481,G
Prod-05686,B,BEOL-103,2025-01-27 17:01:34.422809,2025-01-27 18:05:32.618744,G
Prod-05677,B,BEOL-120,2025-01-27 17:03:29.155784,2025-01-27 18:37:53.897423,G
Prod-05681,B,BEOL-112,2025-01-27 17:03:52.393763,2025-01-27 17:58:25.891673,G
Prod-05682,B,BEOL-115,2025-01-27 17:15:22.327638,2025-01-27 18:24:38.535247,B
Prod-05684,B,BEOL-101,2025-01-27 17:15:41.882461,2025-01-27 18:47:51.054710,G
Prod-05679,B,BEOL-108,2025-01-27 17:20:37.305215,2025-01-27 18:16:26.077411,G
Prod-05685,B,BEOL-107,2025-01-27 17:46:35.455562,2025-01-27 18:33:13.880647,G
Prod-05695,B,BEOL-122,2025-01-27 17:50:47.487896,2025-01-27 19:20:41.674756,G
Prod-05694,B,BEOL-118,2025-01-27 17:51:33.225673,2025-01-27 18:40:21.858110,G
Prod-05691,B,BEOL-106,2025-01-27 17:52:30.308514,2025-01-27 19:01:15.937291,G
Prod-05683,B,BEOL-117,2025-01-27 17:54:52.755728,2025-01-27 18:38:22.893572,G
Prod-05697,B,BEOL-123,2025-01-27 18:38:57.188964,2025-01-27 19:10:58.272461,G
Prod-05687,B,BEOL-119,2025-01-27 18:46:26.257392,2025-01-27 19:32:24.017260,G
Prod-05690,B,BEOL-111,2025-01-27 18:47:55.603419,2025-01-27 19:24:31.336662,G
Prod-05701,B,BEOL-104,2025-01-27 18:48:50.139335,2025-01-27 19:53:36.987695,G
Prod-05693,B,BEOL-113,2025-01-27 18:53:34.066416,2025-01-27 19:19:31.801453,G
Prod-05699,B,BEOL-105,2025-01-27 18:59:26.483636,2025-01-27 19:54:21.487006,G
Prod-05689,B,BEOL-109,2025-01-27 19:00:16.382681,2025-01-27 20:37:31.783273,G
Prod-05696,B,BEOL-110,2025-01-27 19:05:19.657248,2025-01-27 19:29:27.842365,G
Prod-05698,B,BEOL-116,2025-01-27 19:07:35.869390,2025-01-27 20:07:27.967444,G
Prod-05692,B,BEOL-114,2025-01-27 19:16:42.125515,2025-01-27 20:14:40.552637,G
Prod-05709,B,BEOL-121,2025-01-27 19:21:15.672993,2025-01-27 19:43:01.157668,B
Prod-05707,B,BEOL-108,2025-01-27 19:47:40.390269,2025-01-27 21:16:33.090652,G
Prod-05705,B,BEOL-112,2025-01-27 19:57:36.454749,2025-01-27 20:39:34.340319,G
Prod-05703,B,BEOL-124,2025-01-27 20:07:49.772639,2025-01-27 21:37:41.652012,G
Prod-05704,B,BEOL-102,2025-01-27 20:11:08.215054,2025-01-27 21:01:04.779586,G
Prod-05711,B,BEOL-120,2025-01-27 20:12:43.214179,2025-01-27 20:55:09.903653,G
Prod-05708,B,BEOL-115,2025-01-27 20:18:15.140209,2025-01-27 21:16:07.888411,G
Prod-05720,B,BEOL-111,2025-01-27 20:24:46.936759,2025-01-27 21:03:09.745826,G
Prod-05716,B,BEOL-106,2025-01-27 20:24:52.864965,2025-01-27 21:12:04.313109,G
Prod-05706,B,BEOL-103,2025-01-27 20:35:17.837273,2025-01-27 22:08:47.651291,G
Prod-05719,B,BEOL-122,2025-01-27 20:37:54.054720,2025-01-27 21:57:29.631718,G
Prod-05710,B,BEOL-107,2025-01-27 20:52:42.754362,2025-01-27 21:51:50.227178,G
Prod-05714,B,BEOL-118,2025-01-27 20:53:20.833187,2025-01-27 22:12:37.581783,G
Prod-05715,B,BEOL-101,2025-01-27 21:15:20.969426,2025-01-27 22:04:51.700562,G
Prod-05724,B,BEOL-104,2025-01-27 21:17:19.952918,2025-01-27 21:52:15.635140,G
Prod-05718,B,BEOL-113,2025-01-27 21:29:02.043555,2025-01-27 22:11:22.540046,G
Prod-05728,B,BEOL-109,2025-01-27 21:31:00.593770,2025-01-27 22:44:29.593794,G
Prod-05713,B,BEOL-117,2025-01-27 21:34:20.564569,2025-01-27 21:54:36.459707,G
Prod-05731,B,BEOL-102,2025-01-27 21:42:23.911177,2025-01-27 22:18:06.207328,G
Prod-05717,B,BEOL-123,2025-01-27 21:42:44.657473,2025-01-27 23:16:51.662103,G
Prod-05727,B,BEOL-114,2025-01-27 21:51:25.980646,2025-01-27 22:52:05.911422,G
Prod-05733,B,BEOL-106,2025-01-27 21:58:05.843465,2025-01-27 23:23:11.833651,G
Prod-05721,B,BEOL-110,2025-01-27 21:59:40.574392,2025-01-27 23:15:50.306892,G
Prod-05732,B,BEOL-111,2025-01-27 22:00:28.075106,2025-01-27 22:39:12.019834,G
Prod-05722,B,BEOL-119,2025-01-27 22:14:38.317965,2025-01-27 23:08:41.528963,G
Prod-05726,B,BEOL-116,2025-01-27 22:22:17.692861,2025-01-27 23:40:16.061088,G
Prod-05735,B,BEOL-108,2025-01-27 22:24:28.908535,2025-01-27 23:42:05.730985,G
Prod-05730,B,BEOL-120,2025-01-27 22:28:36.225489,2025-01-27 23:45:56.393411,G
Prod-05723,B,BEOL-121,2025-01-27 22:30:17.709751,2025-01-27 23:06:45.124015,G
Prod-05737,B,BEOL-107,2025-01-27 22:39:30.650756,2025-01-27 23:06:15.872889,G
Prod-05725,B,BEOL-105,2025-01-27 22:43:35.271298,2025-01-28 00:06:54.260621,G
Prod-05741,B,BEOL-101,2025-01-27 23:07:49.336672,2025-01-27 23:52:13.845558,B
Prod-05744,B,BEOL-118,2025-01-27 23:08:52.412158,2025-01-28 00:30:48.365286,G
Prod-05734,B,BEOL-115,2025-01-27 23:13:29.260570,2025-01-28 00:13:58.506071,G
Prod-05729,B,BEOL-112,2025-01-27 23:24:28.959344,2025-01-28 01:04:18.565787,G
Prod-05739,B,BEOL-117,2025-01-27 23:25:53.000016,2025-01-28 00:06:19.425685,G
Prod-05745,B,BEOL-102,2025-01-27 23:33:14.925197,2025-01-27 23:54:38.662072,G
Prod-05736,B,BEOL-124,2025-01-27 23:36:27.741338,2025-01-28 00:30:57.236234,G
Prod-05742,B,BEOL-103,2025-01-27 23:39:34.225716,2025-01-28 00:56:44.204986,G
Prod-05738,B,BEOL-104,2025-01-27 23:41:22.027464,2025-01-28 00:08:34.121753,B
Prod-05746,B,BEOL-111,2025-01-27 23:58:49.988697,2025-01-28 01:27:21.258175,G
Prod-05751,B,BEOL-119,2025-01-28 00:00:11.326319,2025-01-28 00:36:55.165502,B
Prod-05750,B,BEOL-121,2025-01-28 00:04:36.519416,2025-01-28 00:46:37.796404,G
Prod-05740,B,BEOL-122,2025-01-28 00:30:44.739214,2025-01-28 01:08:27.549973,G
Prod-05756,B,BEOL-108,2025-01-28 00:30:58.773377,2025-01-28 01:04:47.268613,G
Prod-05743,B,BEOL-113,2025-01-28 00:31:04.155837,2025-01-28 01:26:41.232619,G
Prod-05753,B,BEOL-123,2025-01-28 00:32:32.602341,2025-01-28 02:10:04.666887,G
Prod-05754,B,BEOL-106,2025-01-28 00:35:31.933905,2025-01-28 01:47:56.970142,G
Prod-05748,B,BEOL-114,2025-01-28 00:46:05.552643,2025-01-28 01:54:33.836952,G
Prod-05749,B,BEOL-107,2025-01-28 00:53:26.333562,2025-01-28 01:51:25.335551,G
Prod-05747,B,BEOL-109,2025-01-28 01:15:23.542497,2025-01-28 01:41:53.122248,G
Prod-05764,B,BEOL-115,2025-01-28 01:21:44.203195,2025-01-28 02:04:50.411582,G
Prod-05757,B,BEOL-120,2025-01-28 01:33:28.613861,2025-01-28 03:06:51.591540,G
Prod-05752,B,BEOL-110,2025-01-28 01:41:33.051456,2025-01-28 02:45:42.606764,G
Prod-05755,B,BEOL-116,2025-01-28 01:45:26.148539,2025-01-28 02:52:31.514346,G
Prod-05761,B,BEOL-117,2025-01-28 01:47:35.679757,2025-01-28 03:27:08.785115,G
Prod-05765,B,BEOL-118,2025-01-28 01:51:42.962047,2025-01-28 03:04:22.118712,G
Prod-05771,B,BEOL-112,2025-01-28 01:58:19.936452,2025-01-28 03:23:54.375256,G
Prod-05767,B,BEOL-119,2025-01-28 02:03:01.827620,2025-01-28 02:38:20.342008,G
Prod-05760,B,BEOL-102,2025-01-28 02:09:29.048206,2025-01-28 02:53:42.974276,G
Prod-05762,B,BEOL-105,2025-01-28 02:11:58.321907,2025-01-28 02:34:33.438250,G
Prod-05766,B,BEOL-124,2025-01-28 02:12:37.413796,2025-01-28 03:40:50.130555,G
Prod-05772,B,BEOL-108,2025-01-28 02:15:30.245088,2025-01-28 02:36:54.692050,B
Prod-05763,B,BEOL-104,2025-01-28 02:30:02.177159,2025-01-28 03:40:44.111074,G
Prod-05759,B,BEOL-101,2025-01-28 02:30:38.212213,2025-01-28 03:36:46.531792,G
Prod-05775,B,BEOL-111,2025-01-28 02:37:04.621555,2025-01-28 03:03:19.893184,G
Prod-05777,B,BEOL-106,2025-01-28 02:45:33.286050,2025-01-28 04:15:54.898640,G
Prod-05774,B,BEOL-113,2025-01-28 03:07:41.667421,2025-01-28 03:44:48.109645,G
Prod-05782,B,BEOL-105,2025-01-28 03:10:20.654602,2025-01-28 04:14:41.572630,G
Prod-05769,B,BEOL-121,2025-01-28 03:12:55.155399,2025-01-28 04:46:02.287774,G
Prod-05770,B,BEOL-103,2025-01-28 03:24:47.162370,2025-01-28 04:42:52.584730,G
Prod-05784,B,BEOL-119,2025-01-28 03:55:03.227219,2025-01-28 05:12:29.754201,B
Prod-05779,B,BEOL-114,2025-01-28 04:01:12.665113,2025-01-28 04:28:27.424075,G
Prod-05781,B,BEOL-123,2025-01-28 04:01:53.242757,2025-01-28 05:15:35.029625,G
Prod-05778,B,BEOL-107,2025-01-28 04:10:56.398701,2025-01-28 04:53:01.701700,G
Prod-05773,B,BEOL-122,2025-01-28 04:15:00.952521,2025-01-28 04:39:39.395909,G
Prod-05783,B,BEOL-108,2025-01-28 04:29:51.809083,2025-01-28 06:05:53.079345,G
Prod-05787,B,BEOL-102,2025-01-28 04:31:11.172855,2025-01-28 05:34:10.111328,G
Prod-05792,B,BEOL-112,2025-01-28 04:32:50.455542,2025-01-28 05:38:56.218408,B
Prod-05780,B,BEOL-115,2025-01-28 04:36:44.747938,2025-01-28 05:51:02.217132,G
Prod-05794,B,BEOL-101,2025-01-28 04:37:12.617442,2025-01-28 05:59:56.265220,B
Prod-05776,B,BEOL-109,2025-01-28 04:39:37.640163,2025-01-28 05:40:29.653506,G
Prod-05785,B,BEOL-110,2025-01-28 04:44:04.532420,2025-01-28 06:23:27.271868,G
Prod-05786,B,BEOL-116,2025-01-28 05:00:24.937918,2025-01-28 05:54:12.177281,G
Prod-05790,B,BEOL-120,2025-01-28 05:01:43.043983,2025-01-28 05:44:30.525116,G
Prod-05789,B,BEOL-118,2025-01-28 05:14:57.015217,2025-01-28 05:43:12.320401,G
Prod-05797,B,BEOL-113,2025-01-28 05:18:09.161213,2025-01-28 06:49:31.518275,G
Prod-05799,B,BEOL-106,2025-01-28 05:21:07.445645,2025-01-28 06:31:11.060088,G
Prod-05796,B,BEOL-124,2025-01-28 05:22:12.138233,2025-01-28 06:28:32.899456,G
Prod-05788,B,BEOL-111,2025-01-28 05:24:57.953298,2025-01-28 06:51:05.861421,G
Prod-05793,B,BEOL-117,2025-01-28 05:42:54.118185,2025-01-28 07:14:03.729658,G
Prod-05795,B,BEOL-104,2025-01-28 05:43:51.081861,2025-01-28 06:31:31.245213,B
Prod-05803,B,BEOL-121,2025-01-28 05:46:31.033260,2025-01-28 06:24:17.468949,G
Prod-05800,B,BEOL-114,2025-01-28 05:47:01.473799,2025-01-28 06:29:44.839601,G
Prod-05805,B,BEOL-119,2025-01-28 05:47:48.135954,2025-01-28 06:24:19.011509,G
Prod-05808,B,BEOL-112,2025-01-28 06:13:24.395596,2025-01-28 07:26:46.801508,G
Prod-05804,B,BEOL-107,2025-01-28 06:18:23.474855,2025-01-28 07:50:50.678590,G
Prod-05811,B,BEOL-120,2025-01-28 06:23:41.280628,2025-01-28 07:25:28.139591,G
Prod-05801,B,BEOL-122,2025-01-28 06:28:11.061176,2025-01-28 07:01:34.632808,G
Prod-05798,B,BEOL-105,2025-01-28 06:47:32.030982,2025-01-28 07:23:41.467155,G
Prod-05807,B,BEOL-102,2025-01-28 06:56:47.330324,2025-01-28 08:04:14.379519,G
Prod-05816,B,BEOL-110,2025-01-28 06:57:42.792966,2025-01-28 08:32:14.910921,B
Prod-05806,B,BEOL-123,2025-01-28 06:57:57.453572,2025-01-28 07:41:47.687745,G
Prod-05815,B,BEOL-108,2025-01-28 07:21:09.361545,2025-01-28 08:44:29.169817,G
Prod-05802,B,BEOL-103,2025-01-28 07:21:32.388805,2025-01-28 08:43:57.896475,G
Prod-05823,B,BEOL-113,2025-01-28 07:48:28.311228,2025-01-28 08:25:07.405188,G
Prod-05810,B,BEOL-118,2025-01-28 07:53:13.891535,2025-01-28 08:17:09.165698,B
Prod-05821,B,BEOL-106,2025-01-28 07:53:26.988364,2025-01-28 08:15:39.996783,B
Prod-05818,B,BEOL-119,2025-01-28 08:01:46.593608,2025-01-28 08:47:01.560314,G
Prod-05814,B,BEOL-101,2025-01-28 08:03:01.163971,2025-01-28 08:35:08.993426,G
Prod-05817,B,BEOL-121,2025-01-28 08:04:08.435771,2025-01-28 08:46:53.477329,G
Prod-05809,B,BEOL-109,2025-01-28 08:08:18.825052,2025-01-28 08:41:04.393519,G
Prod-05812,B,BEOL-115,2025-01-28 08:19:00.970782,2025-01-28 09:10:41.685027,G
Prod-05813,B,BEOL-116,2025-01-28 08:24:31.372759,2025-01-28 10:00:23.013187,G
Prod-05825,B,BEOL-122,2025-01-28 08:25:28.611978,2025-01-28 08:46:42.275318,G
Prod-05819,B,BEOL-124,2025-01-28 08:33:00.026011,2025-01-28 09:34:02.443063,G
Prod-05820,B,BEOL-114,2025-01-28 08:34:23.031469,2025-01-28 09:50:47.463930,G
Prod-05827,B,BEOL-105,2025-01-28 08:48:59.069390,2025-01-28 09:10:35.743780,G
Prod-05822,B,BEOL-104,2025-01-28 08:53:45.866908,2025-01-28 10:20:42.691158,G
Prod-05824,B,BEOL-111,2025-01-28 09:21:41.165549,2025-01-28 10:37:41.095416,G
Prod-05836,B,BEOL-113,2025-01-28 09:21:47.131182,2025-01-28 10:52:53.894550,G
Prod-05831,B,BEOL-123,2025-01-28 09:31:09.561180,2025-01-28 09:51:49.690667,G
Prod-05834,B,BEOL-106,2025-01-28 09:32:20.695160,2025-01-28 10:37:41.641941,G
Prod-05832,B,BEOL-107,2025-01-28 09:35:54.338887,2025-01-28 10:37:59.186818,G
Prod-05838,B,BEOL-101,2025-01-28 09:37:46.829398,2025-01-28 10:53:57.853746,G
Prod-05826,B,BEOL-117,2025-01-28 09:40:13.970382,2025-01-28 10:29:53.421981,G
Prod-05829,B,BEOL-120,2025-01-28 10:02:30.570107,2025-01-28 11:36:42.620702,G
Prod-05840,B,BEOL-109,2025-01-28 10:20:05.700242,2025-01-28 11:29:53.755106,G
Prod-05830,B,BEOL-112,2025-01-28 10:37:41.950815,2025-01-28 11:12:52.519880,G
Prod-05848,B,BEOL-119,2025-01-28 10:42:59.532046,2025-01-28 11:29:20.954901,G
Prod-05835,B,BEOL-118,2025-01-28 10:47:08.456233,2025-01-28 12:02:37.248349,G
Prod-05837,B,BEOL-110,2025-01-28 10:48:38.494461,2025-01-28 12:11:58.466546,B
Prod-05850,B,BEOL-115,2025-01-28 10:48:49.256575,2025-01-28 12:20:59.039789,G
Prod-05833,B,BEOL-102,2025-01-28 10:53:43.753522,2025-01-28 11:17:59.221305,G
Prod-05844,B,BEOL-103,2025-01-28 10:59:15.601952,2025-01-28 11:54:11.209896,G
Prod-05847,B,BEOL-121,2025-01-28 11:22:16.064200,2025-01-28 12:37:58.137501,G
Prod-05853,B,BEOL-123,2025-01-28 11:37:32.361839,2025-01-28 12:35:41.892358,G
Prod-05852,B,BEOL-114,2025-01-28 11:44:46.259975,2025-01-28 12:48:07.827693,G
Prod-05855,B,BEOL-104,2025-01-28 11:53:39.969055,2025-01-28 13:01:06.485284,B
Prod-05849,B,BEOL-105,2025-01-28 11:54:48.337932,2025-01-28 12:53:31.602398,G
Prod-05851,B,BEOL-124,2025-01-28 12:00:16.706604,2025-01-28 13:13:07.875168,G
Prod-05857,B,BEOL-111,2025-01-28 12:01:00.436039,2025-01-28 13:23:05.745682,G
Prod-05846,B,BEOL-122,2025-01-28 12:01:55.289652,2025-01-28 12:47:40.683344,G
Prod-05856,B,BEOL-117,2025-01-28 12:08:37.220397,2025-01-28 12:47:50.422968,B
Prod-05845,B,BEOL-108,2025-01-28 12:12:16.993570,2025-01-28 13:34:41.658701,G
Prod-05866,B,BEOL-120,2025-01-28 13:01:31.666919,2025-01-28 13:32:52.732403,G
Prod-05861,B,BEOL-101,2025-01-28 13:05:50.527225,2025-01-28 13:58:31.571704,G
Prod-05858,B,BEOL-106,2025-01-28 13:06:12.443891,2025-01-28 13:43:05.389847,G
Prod-05854,B,BEOL-116,2025-01-28 13:11:37.617463,2025-01-28 14:20:47.738977,B
Prod-05862,B,BEOL-112,2025-01-28 13:16:46.964953,2025-01-28 14:02:09.424155,B
Prod-05859,B,BEOL-107,2025-01-28 13:22:59.243858,2025-01-28 14:34:11.121165,G
Prod-05863,B,BEOL-102,2025-01-28 13:24:22.905902,2025-01-28 14:18:40.839000,G
Prod-05860,B,BEOL-113,2025-01-28 13:25:32.096427,2025-01-28 13:45:35.076806,G
Prod-05867,B,BEOL-103,2025-01-28 13:39:07.080070,2025-01-28 14:04:42.321008,G
Prod-05872,B,BEOL-121,2025-01-28 13:52:00.598745,2025-01-28 14:43:13.502380,G
Prod-05864,B,BEOL-119,2025-01-28 14:08:25.901157,2025-01-28 15:34:32.459352,G
Prod-05871,B,BEOL-123,2025-01-28 14:11:36.842977,2025-01-28 14:52:06.588838,G
Prod-05877,B,BEOL-105,2025-01-28 14:13:42.884246,2025-01-28 14:33:46.632531,B
Prod-05875,B,BEOL-117,2025-01-28 14:13:56.179166,2025-01-28 14:42:11.610124,B
Prod-05865,B,BEOL-109,2025-01-28 14:16:19.150975,2025-01-28 15:06:16.175033,G
Prod-05876,B,BEOL-114,2025-01-28 14:17:17.268247,2025-01-28 14:39:24.750326,G
Prod-05868,B,BEOL-118,2025-01-28 14:19:30.381681,2025-01-28 15:10:34.395058,G
Prod-05870,B,BEOL-115,2025-01-28 14:40:44.794580,2025-01-28 16:03:58.596724,G
Prod-05869,B,BEOL-110,2025-01-28 14:50:38.891590,2025-01-28 15:18:26.294373,G
Prod-05880,B,BEOL-124,2025-01-28 14:59:18.617270,2025-01-28 15:49:12.771233,G
Prod-05881,B,BEOL-111,2025-01-28 14:59:52.483996,2025-01-28 16:36:50.170330,G
Prod-05878,B,BEOL-104,2025-01-28 15:03:45.769954,2025-01-28 15:34:35.688664,G
Prod-05873,B,BEOL-122,2025-01-28 15:04:03.601844,2025-01-28 16:25:33.285984,G
Prod-05883,B,BEOL-108,2025-01-28 15:10:12.069836,2025-01-28 16:46:17.071693,G
Prod-05888,B,BEOL-103,2025-01-28 15:32:23.180937,2025-01-28 16:16:04.926384,G
Prod-05891,B,BEOL-105,2025-01-28 15:32:58.869968,2025-01-28 16:22:08.569849,B
Prod-05887,B,BEOL-112,2025-01-28 15:37:02.269701,2025-01-28 17:03:19.753893,G
Prod-05886,B,BEOL-101,2025-01-28 15:47:37.460513,2025-01-28 17:14:24.423245,G
Prod-05884,B,BEOL-106,2025-01-28 15:48:43.532682,2025-01-28 16:34:59.740869,G
Prod-05882,B,BEOL-120,2025-01-28 15:52:53.579902,2025-01-28 16:18:04.695785,G
Prod-05893,B,BEOL-114,2025-01-28 16:12:11.607965,2025-01-28 16:37:11.855939,G
Prod-05885,B,BEOL-113,2025-01-28 16:16:59.360880,2025-01-28 16:53:10.996631,G
Prod-05900,B,BEOL-110,2025-01-28 16:27:41.410893,2025-01-28 17:19:38.251719,G
Prod-05892,B,BEOL-107,2025-01-28 16:30:34.924410,2025-01-28 17:09:10.897670,B
Prod-05889,B,BEOL-102,2025-01-28 16:31:39.246232,2025-01-28 17:30:05.662803,G
Prod-05896,B,BEOL-123,2025-01-28 16:34:49.146770,2025-01-28 17:41:40.593685,G
Prod-05898,B,BEOL-118,2025-01-28 16:38:22.821205,2025-01-28 17:39:33.036377,G
Prod-05902,B,BEOL-104,2025-01-28 16:43:25.663144,2025-01-28 18:15:12.397354,G
Prod-05894,B,BEOL-117,2025-01-28 16:43:35.795844,2025-01-28 17:14:15.718161,G
Prod-05890,B,BEOL-116,2025-01-28 16:44:27.679491,2025-01-28 18:00:03.246722,G
Prod-05906,B,BEOL-103,2025-01-28 17:02:35.549369,2025-01-28 18:41:27.164586,G
Prod-05897,B,BEOL-109,2025-01-28 17:07:11.649674,2025-01-28 18:06:55.160231,G
Prod-05895,B,BEOL-121,2025-01-28 17:21:51.881903,2025-01-28 17:56:01.267506,B
Prod-05911,B,BEOL-111,2025-01-28 17:43:51.777868,2025-01-28 19:08:23.742978,G
Prod-05915,B,BEOL-112,2025-01-28 17:45:14.684068,2025-01-28 18:16:51.070051,G
Prod-05912,B,BEOL-114,2025-01-28 18:06:59.409747,2025-01-28 19:21:14.273168,G
Prod-05914,B,BEOL-113,2025-01-28 18:20:19.201242,2025-01-28 19:59:33.450276,G
Prod-05905,B,BEOL-115,2025-01-28 18:21:07.222417,2025-01-28 19:47:57.240105,G
Prod-05901,B,BEOL-119,2025-01-28 18:22:12.729248,2025-01-28 19:48:44.960529,G
Prod-05909,B,BEOL-122,2025-01-28 18:30:59.216685,2025-01-28 19:17:05.321608,G
Prod-05916,B,BEOL-107,2025-01-28 18:33:44.717158,2025-01-28 19:28:35.699770,G
Prod-05903,B,BEOL-124,2025-01-28 18:35:56.007245,2025-01-28 19:28:27.307366,B
Prod-05908,B,BEOL-105,2025-01-28 18:37:13.098157,2025-01-28 20:04:27.963931,G
